id,source_text,target_text,alt_text
CLEVR_train_1389,Which color sphere is to the right of all the othere objects?,"[""SELECT['sphere']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""FILTER['#1', 'that is to the right of #3']"", ""PROJECT['color of #REF', '#4']""]","[""SELECT['sphere']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""FILTER['#1', 'that is to the right of #3']"", ""PROJECT['color of #REF', '#4']""]"
CLEVR_train_13892,"two spheres are hidden by the large blue metallic cube, one is purple, what color is the other?","[""SELECT['cube']"", ""FILTER['#1', 'that is large']"", ""FILTER['#2', 'that is blue']"", ""FILTER['#3', 'that is metallic']"", ""SELECT['spheres']"", ""FILTER['#5', 'that are hidden by #4']"", ""PROJECT['colors of #REF', '#6']"", ""FILTER['#7', 'purple']"", ""DISCARD['#7', '#8']""]","[""SELECT['spheres']"", ""SELECT['large cube']"", ""FILTER['#2', 'that is blue']"", ""FILTER['#3', 'that is metallic']"", ""FILTER['#1', 'hidden by #4']"", ""PROJECT['color of #REF', '#5']"", ""FILTER['#6', 'purple']"", ""DISCARD['#6', '#7']"", ""PROJECT['color of #REF', '#8']""]"
CLEVR_train_13893,Are the two blue squares the same size?,"[""SELECT['blue squares']"", ""PROJECT['sizes of #REF', '#1']"", ""PROJECT['distinct #REF', '#2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is equal to one']""]","[""SELECT['blue squares']"", ""PROJECT['sizes of #REF', '#1']"", ""BOOLEAN['#2', 'both the same']""]"
CLEVR_train_13894,How many of the round objects are the same color as the cylinder?,"[""SELECT['round objects']"", ""SELECT['cylinder']"", ""PROJECT['colors of #REF', '#1']"", ""PROJECT['color of #REF', '#3']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['cylinder']"", ""PROJECT['color of #REF', '#1']"", ""SELECT['objects']"", ""FILTER['#3', 'that are round']"", ""PROJECT['colors of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_13895,What object is hiding behind the yellow thing?,"[""SELECT['thing']"", ""FILTER['#1', 'that is yellow']"", ""PROJECT['object hiding behind #REF', '#2']""]","[""SELECT['object']"", ""SELECT['yellow thing']"", ""FILTER['#1', 'hiding behind #2']""]"
CLEVR_train_13896,What color are the two items that share a color?,"[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'equal to two']""]","[""SELECT['items']"", ""FILTER['#1', 'that share a color']"", ""PROJECT['the colors of #REF', '#2']""]"
CLEVR_train_13897,What is the color of the sphere that is not shiny?,"[""SELECT['spheres']"", ""FILTER['#1', 'that are shiny']"", ""DISCARD['#1', '#2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['sphere']"", ""FILTER['#1', 'that is not shiny']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_13898,How many objects are made of rubber?,"[""SELECT['objects']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'which are made of rubber']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_139,Are there more purple objects than big rubber objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#1', 'that are big']"", ""FILTER['#3', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'is more than #6']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#1', 'that are big']"", ""FILTER['#3', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5','more than #6']""]"
CLEVR_train_1390,Is there a gold ball next to the yellow ?,"[""SELECT['gold ball']"", ""SELECT['yellow ball']"", ""FILTER['#1', 'next to #2']"", ""BOOLEAN['#3', 'is there any #REF']""]","[""SELECT['gold ball']"", ""SELECT['yellow ball']"", ""BOOLEAN['if_exist', '#1', 'next to #2']""]"
CLEVR_train_13904,are there more matte cylinder than metallic sphere?,"[""SELECT['cylinder']"", ""FILTER['#1', 'that are matte']"", ""SELECT['sphere']"", ""FILTER['#3', 'that are metallic']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'is more than #6']""]","[""SELECT['cylinder']"", ""FILTER['#1', 'that is matte']"", ""SELECT['sphere']"", ""FILTER['#3', 'that is metallic']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'higher than #6']""]"
