id,source_text,target_text,alt_text
ACADEMIC_train_108,"return me the number of papers in "" University of Michigan "" in Databases area . ","[""SELECT['papers']"", ""FILTER['#1', 'in University of Michigan']"", ""FILTER['#2', 'in Databases area']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'in Databases area']"", ""FILTER['#2', 'in University of Michigan']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_109,"return me the number of papers after 2000 in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'after 2000']"", ""FILTER['#2', 'in University of Michigan']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'in University of Michigan']"", ""FILTER['#2', 'after 2000']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_11,"return me the number of citations of "" Making database systems usable "" . ","[""SELECT['citations']"", ""FILTER['#1', 'of Making database systems usable']"", ""AGGREGATE['count', '#2']""]","[""SELECT['citations']"", ""FILTER['#1', 'of Making database system usable']"", ""AGGREGATE['count', '#2']""]"
ACADEMIC_train_110,"return me the number of papers in VLDB conference in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'VLDB conference']"", ""FILTER['#2', 'in University of Michigan']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'in VLDB conference']"", ""FILTER['#2', 'in the University of Michigan']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_111,"return me the number of papers in PVLDB in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""FILTER['#2', 'in University of Michigan']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'that are in PVLDB']"", ""FILTER['#2', 'in University of Michigan']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_112,"return me the number of papers in VLDB after 2000 in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'in VLDB']"", ""FILTER['#2', 'from after 2000']"", ""FILTER['#3', 'in University of Michigan']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'in VLDB']"", ""FILTER['#2', 'after 2000']"", ""FILTER['#3', 'in University of Michigan']"", ""AGGREGATE['count', '#4']""]."
ACADEMIC_train_113,"return me the number of papers in PVLDB after 2000 in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""FILTER['#2', 'after 2000']"", ""FILTER['#3', 'in University of Michigan']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'from PVLDB']"", ""FILTER['#2', 'after 2000']"", ""FILTER['#3', 'in University of Michigan']"", ""AGGREGATE['count', '#4']""]"
ACADEMIC_train_114,"return me the total citations of the papers in "" University of Michigan "" . ","[""SELECT['papers']"", ""FILTER['#1', 'in University of Michigan']"", ""PROJECT['citations of #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'in University of Michigan']"", ""PROJECT['citations of #REF', '#2']"", ""GROUP['count', '#3', '#2']""."
ACADEMIC_train_115,"return me the number of researchers in "" University of Michigan "" . ","[""SELECT['University of Michigan']"", ""PROJECT['researchers of #REF', '#1']"", ""AGGREGATE['count', '#2']""]","[""SELECT['universities']"", ""PROJECT['researchers of #REF', '#1']"", ""AGGREGATE['count', '#2']""]"
ACADEMIC_train_116,"return me the number of researchers in Databases area in "" University of Michigan "" . ","[""SELECT['researchers']"", ""FILTER['#1', 'in University of Michigan']"", ""FILTER['#2', 'in area Databases']"", ""AGGREGATE['count', '#3']""]","[""SELECT['researchers']"", ""PROJECT['areas of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is Databases']"", ""FILTER['#3', 'in University of Michigan']"", ""AGGREGATE['count', '#4']""]"
ACADEMIC_train_117,return me the number of authors who have papers in PVLDB . ,"[""SELECT['PVLDB']"", ""PROJECT['papers in #REF', '#1']"", ""PROJECT['authors of #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['authors']"", ""FILTER['#1', 'who have papers in PVLDB']"", ""AGGREGATE['count', '#2']""]"
ACADEMIC_train_118,return me the number of authors who have papers in the VLDB conference . ,"[""SELECT['papers']"", ""FILTER['#1', 'from VLDB conference']"", ""PROJECT['authors of #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'in the VLDB conference']"", ""PROJECT['authors who have #REF', '#2']"", ""AGGREGATE['count', '#3']""."
ACADEMIC_train_119,return me the number of papers published on PVLDB before 2000 . ,"[""SELECT['papers']"", ""FILTER['#1', 'published on PVLDB']"", ""FILTER['#2', 'before 2000']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'published before 2000']"", ""FILTER['#2', 'on PVLDB']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_12,"return me the year of "" Making database systems usable "" . ","[""SELECT['Making database systems usable']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['Making database systems usable']"", ""PROJECT['year of #REF', '#1']""."
ACADEMIC_train_120,return me the number of papers published in the VLDB conference before 2000 . ,"[""SELECT['VLDB conference']"", ""PROJECT['papers published in #REF', '#1']"", ""FILTER['#2', 'before 2000']"", ""AGGREGATE['count', '#3']""]","[""SELECT['VLDB conference']"", ""PROJECT['papers published in #REF', '#1']"", ""FILTER['#2', 'before 2000']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_121,return me the total citations of all the papers in PVLDB . ,"[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""PROJECT['citations of #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'that are in PVLDB']"", ""PROJECT['citations of #REF', '#2']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_122,return me the citations of each paper in PVLDB . ,"[""SELECT['PVLDB']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['citations of #REF', '#2']""]","[""SELECT['papers']"", ""FILTER['#1', 'that are in PVLDB']"", ""PROJECT['citations of #REF', '#2']""]"
ACADEMIC_train_123,return me the total citations of papers in PVLDB in 2005 . ,"[""SELECT['papers']"", ""FILTER['#1', 'from PVLDB']"", ""FILTER['#2', 'in 2005']"", ""PROJECT['citations of #REF', '#3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'from PVLDB']"", ""FILTER['#2', 'in 2005']"", ""PROJECT['citations of #REF', '#3']"", ""AGGREGATE['count', '#4']""]"
ACADEMIC_train_124,return me the total citations of papers in PVLDB before 2005 . ,"[""SELECT['papers']"", ""FILTER['#1', 'from PVLDB']"", ""FILTER['#2', 'before 2005']"", ""PROJECT['citations of #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""AGGREGATE['sum', '#5']""]","[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""FILTER['#2', 'that are before 2005']"", ""PROJECT['citations of #REF', '#3']"", ""AGGREGATE['count', '#4']""]"
ACADEMIC_train_125,return me the total citations of papers in PVLDB in each year . ,"[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""PROJECT['citations of #REF', '#2']"", ""PROJECT['year', '#3']"", ""GROUP['count', '#3', '#4']"", ""UNION['#4', '#5']""]","[""SELECT['papers']"", ""FILTER['#1', 'in PVLDB']"", ""PROJECT['citations of #REF', '#2']"", ""PROJECT['years of #REF', '#3']"", ""GROUP['count', '#3', '#4']"", ""UNION['#4', '#5']""."
ACADEMIC_train_126,return me the number of papers published in PVLDB in each year . ,"[""SELECT['papers']"", ""FILTER['#1', 'published in PVLDB']"", ""PROJECT['year', '#2']"", ""GROUP['count', '#2', '#3']"", ""UNION['#3', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'published in PVLDB']"", ""PROJECT['years published of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""UNION['#3', '#4']""]"
ACADEMIC_train_127,return me the total citations of all the papers in the VLDB conference . ,"[""SELECT['papers']"", ""FILTER['#1', 'from VLDB conference']"", ""PROJECT['citations of #REF', '#2']"", ""GROUP['count', '#3', '#2']"", ""AGGREGATE['sum', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'from VLDB conference']"", ""PROJECT['citations of #REF', '#2']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_128,return me the citations of each paper in the VLDB conference . ,"[""SELECT['the VLDB conference']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['citations of #REF', '#2']""]","[""SELECT['papers']"", ""PROJECT['citations of #REF', '#1']"", ""FILTER['#2', 'in the VLDB conference']""]"
ACADEMIC_train_129,return me the total citations of papers in the VLDB conference in 2005 . ,"[""SELECT['papers']"", ""FILTER['#1', 'from VLDB conference']"", ""FILTER['#2', 'in 2005']"", ""PROJECT['citations of #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""AGGREGATE['sum', '#5']""]","[""SELECT['papers']"", ""FILTER['#1', 'from VLDB conference']"", ""FILTER['#2', 'in 2005']"", ""PROJECT['citations of #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""AGGREGATE['sum', '#5']""]"
ACADEMIC_train_13,return me the paper with more than 200 citations . ,"[""SELECT['papers']"", ""PROJECT['citations of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""FILTER['#3', 'where citations is more than 200']""]","[""SELECT['papers']"", ""PROJECT['citations of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""COMPARATIVE['#1', '#3', 'is higher than 200']""]"
ACADEMIC_train_130,return me the total citations of papers in the VLDB conference before 2005 . ,"[""SELECT['papers']"", ""FILTER['#1', 'in the VLDB conference']"", ""FILTER['#2', 'before 2005']"", ""PROJECT['citations of #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""AGGREGATE['sum', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'in the VLDB conference']"", ""FILTER['#2', 'before 2005']"", ""PROJECT['citations of #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""UNION['#3', '#5']""]"
ACADEMIC_train_131,return me the total citations of papers in the VLDB conference in each year . ,"[""SELECT['papers']"", ""FILTER['#1', 'in the VLDB conference']"", ""PROJECT['citations of #REF', '#2']"", ""PROJECT['year', '#3']"", ""GROUP['count', '#3', '#4']"", ""UNION['#4', '#5']""]","[""SELECT['papers']"", ""FILTER['#1', 'in VLDB conference']"", ""PROJECT['citations of #REF', '#2']"", ""PROJECT['years of #REF', '#3']"", ""GROUP['count', '#3', '#4']"", ""UNION['#4', '#5']""]"
ACADEMIC_train_132,return me the number of papers published in the VLDB conference in each year . ,"[""SELECT['papers']"", ""FILTER['#1', 'that are published in the VLDB conference']"", ""PROJECT['year', '#2']"", ""GROUP['count', '#2', '#3']"", ""UNION['#3', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'published in the VLDB conference']"", ""PROJECT['years of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""UNION['#3', '#4']""."
ACADEMIC_train_133,"return me the authors who have cooperated both with "" H. V. Jagadish "" and "" Divesh Srivastava "" . ","[""SELECT['H. V. Jagadish']"", ""SELECT['Divesh Srivastava']"", ""SELECT['authors who have cooperated with']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['authors']"", ""FILTER['#1', 'that have cooperated with H. V. Jagadish']"", ""FILTER['#1', 'that have cooperated with Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']""]"
ACADEMIC_train_134,"return me the authors who have cooperated with "" H. V. Jagadish "" or "" Divesh Srivastava "" . ","[""SELECT['authors']"", ""FILTER['#1', 'that have cooperated with H. V. Jagadish']"", ""FILTER['#1', 'that have cooperated with Divesh Srivastava']"", ""UNION['#2', '#3']""]","[""SELECT['authors']"", ""PROJECT['who have cooperated with H. V. Jagadish', '#1']"", ""PROJECT['who have cooperated with Divesh Srivastava', '#1']"", ""UNION['#2', '#3']""]"
ACADEMIC_train_135,"return me the authors who have cooperated with "" H. V. Jagadish "" after 2000 . ","[""SELECT['authors']"", ""FILTER['#1', 'who have cooperated with H. V. Jagadish']"", ""FILTER['#2', 'after 2000']""]","[""SELECT['authors']"", ""FILTER['#1', 'who cooperated with H. V. Jagadish']"", ""FILTER['#2', 'after 2000']""]"
ACADEMIC_train_136,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" . ","[""SELECT['papers']"", ""FILTER['#1', 'that are written by H. V. Jagadish']"", ""FILTER['#1', 'that are written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']""]","[""SELECT['papers']"", ""FILTER['#1', 'by H. V. Jagadish']"", ""FILTER['#1', 'by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']""]"
ACADEMIC_train_137,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" after 2005 . ","[""SELECT['papers']"", ""FILTER['#1', 'written after 2005']"", ""FILTER['#2', 'by H. V. Jagadish']"", ""FILTER['#3', 'by Yunyao Li']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Yunyao Li']"", ""INTERSECTION['#1', '#2', '#3']"", ""FILTER['#4', 'after 2005']""]"
ACADEMIC_train_138,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" on PVLDB . ","[""SELECT['H. V. Jagadish']"", ""SELECT['Yunyao Li']"", ""PROJECT['papers written by #REF', '#1']"", ""PROJECT['papers written by #REF', '#2']"", ""FILTER['#3', 'that are on PVLDB']"", ""FILTER['#4', 'that are on PVLDB']"", ""UNION['#5', '#6']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Yunyao Li']"", ""INTERSECTION['#1', '#2', '#3']"", ""FILTER['#4', 'on PVLDB']""]"
ACADEMIC_train_139,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" on PVLDB after 2005 . ","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#2', 'and Yunyao Li']"", ""FILTER['#3', 'on PVLDB']"", ""FILTER['#4', 'after 2005']""]","[""SELECT['papers']"", ""FILTER['#1', 'written on PVLDB']"", ""FILTER['#2', 'after 2005']"", ""FILTER['#3', 'by H. V. Jagadish']"", ""FILTER['#3', 'by Yunyao Li']"", ""INTERSECTION['#3', '#4', '#5']""]"
ACADEMIC_train_14,return me the authors who have papers in PVLDB 2010 . ,"[""SELECT['authors']"", ""FILTER['#1', 'who have papers in PVLDB 2010']""]","[""SELECT['authors']"", ""PROJECT['papers of #REF', '#1']"", ""FILTER['#2', 'in PVLDB 2010']""]"
ACADEMIC_train_140,"return me the authors who have cooperated with "" H. V. Jagadish "" . ","[""SELECT['authors']"", ""FILTER['#1', 'who have cooperated with H. V. Jagadish']""]","[""SELECT['authors']"", ""FILTER['#1', 'who cooperated with H. V. Jagadish']""]"
ACADEMIC_train_141,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" before 2000 . ","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']"", ""FILTER['#4', 'before 2000']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#2', 'and Divesh Srivastava']"", ""FILTER['#3', 'before 2000']""]"
ACADEMIC_train_142,"return me the authors who have cited the papers by "" H. V. Jagadish "" . ","[""SELECT['H. V. Jagadish']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['authors who cited #REF', '#2']""]","[""SELECT['papers']"", ""FILTER['#1', 'by H. V. Jagadish']"", ""PROJECT['authors who cited #REF', '#2']""]"
ACADEMIC_train_143,"return me the number of papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" . ","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']"", ""PROJECT['papers of #REF', '#4']""."
ACADEMIC_train_144,"return me the number of papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" before 2000 . ","[""SELECT['papers']"", ""FILTER['#1', 'written before 2000']"", ""FILTER['#2', 'by H. V. Jagadish']"", ""FILTER['#3', 'by Divesh Srivastava']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'written before 2000']"", ""FILTER['#2', 'by H. V. Jagadish']"", ""FILTER['#2', 'by Divesh Srivastava']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""UNION['#5', '#6']""]"
ACADEMIC_train_145,"return me the number of papers written by "" H. V. Jagadish "" , "" Yunyao Li "" , and "" Cong Yu "" . ","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#2', 'written by Yunyao Li']"", ""FILTER['#3', 'written by Cong Yu']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#2', 'written by Yunyao Li']"", ""FILTER['#2', 'written by Cong Yu']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#4']"", ""ARITHMETIC['sum', '#6', '#5']""]"
ACADEMIC_train_146,"return me the number of authors who have cooperated with "" H. V. Jagadish "" . ","[""SELECT['authors']"", ""FILTER['#1', 'who have cooperated with H. V. Jagadish']"", ""AGGREGATE['count', '#2']""]","[""SELECT['authors']"", ""FILTER['#1', 'who cooperated with H. V. Jagadish']"", ""AGGREGATE['count', '#2']""]"
ACADEMIC_train_147,"return me the number of authors who have cited the papers by "" H. V. Jagadish "" . ","[""SELECT['papers']"", ""FILTER['#1', 'by H. V. Jagadish']"", ""PROJECT['authors who cited #REF', '#2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['H. V. Jagadish']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['authors who cited #REF', '#2']"", ""AGGREGATE['count', '#3']""]"
ACADEMIC_train_148,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" with more than 200 citations . ","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']"", ""PROJECT['citations of #REF', '#4']"", ""GROUP['count', '#5', '#4']"", ""COMPARATIVE['#4', '#6', 'is higher than 200']""]","[""SELECT['papers']"", ""FILTER['#1', 'written by H. V. Jagadish']"", ""FILTER['#1', 'written by Divesh Srivastava']"", ""INTERSECTION['#1', '#2', '#3']"", ""PROJECT['citations of #REF', '#4']"", ""GROUP['count', '#5', '#6']"", ""COMPARATIVE['#6', '#7', 'is more than 200']""]"
ACADEMIC_train_15,return me the authors who have papers in PVLDB after 2010 . ,"[""SELECT['PVLDB']"", ""PROJECT['papers in #REF', '#1']"", ""FILTER['#2', 'after 2010']"", ""PROJECT['authors of #REF', '#3']""]","[""SELECT['authors']"", ""PROJECT['papers of #REF', '#1']"", ""FILTER['#2', 'in PVLDB']"", ""FILTER['#3', 'after 2010']""]"
ACADEMIC_train_150,"return me the conference that has the most number of papers containing keyword "" Relational Database "" . ","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is Relational Database']"", ""GROUP['count', '#4', '#1']"", ""SUPERLATIVE['max', '#1', '#5']""]","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'are Relational Database']"", ""GROUP['count', '#4', '#1']"", ""SUPERLATIVE['max', '#1', '#5']""]"
ACADEMIC_train_151,"return me the journal that has the most number of papers containing keyword "" Relational Database "" . ","[""SELECT['journal']"", ""SELECT['papers']"", ""FILTER['#2', 'with keyword Relational Database']"", ""GROUP['count', '#3', '#1']"", ""SUPERLATIVE['max', '#1', '#4']""]","[""SELECT['journals']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'contain Relational Database']"", ""GROUP['count', '#4', '#1']"", ""SUPERLATIVE['max', '#1', '#5']""]"
ACADEMIC_train_152,"return me the number of authors who have more than 10 papers containing keyword "" Relational Database "" . ","[""SELECT['authors']"", ""PROJECT['papers of #REF', '#1']"", ""FILTER['#2', 'containing keyword Relational Database']"", ""COMPARATIVE['#1', '#3', 'is more than 10']"", ""AGGREGATE['count', '#4']""]","[""SELECT['papers']"", ""PROJECT['keywords in #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'contain Relational Database']"", ""PROJECT['authors of #REF', '#3']"", ""GROUP['count', '#3', '#4']"", ""COMPARATIVE['#4', '#5', 'is higher than 10']"", ""AGGREGATE['count', '#6']""]"
ACADEMIC_train_153,"return me the number of the conferences, which have more than 60 papers containing keyword "" Relational Database "" . ","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords in #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is higher than 60']""]","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is more than 60']"", ""AGGREGATE['count', '#6']""]"
ACADEMIC_train_154,"return me the number of the journals, which have more than 60 papers containing keyword "" Relational Database "" . ","[""SELECT['journals']"", ""PROJECT['papers in #REF', '#1']"", ""FILTER['#2', 'that contain the keyword Relational Database']"", ""GROUP['count', '#3', '#1']"", ""COMPARATIVE['#1', '#4', 'is more than 60']"", ""AGGREGATE['count', '#5']""]","[""SELECT['journals']"", ""PROJECT['papers in #REF', '#1']"", ""FILTER['#2', 'containing keyword Relational Database']"", ""GROUP['count', '#3', '#1']"", ""COMPARATIVE['#1', '#4', 'is higher than 60']"", ""AGGREGATE['count', '#5']""]"
ACADEMIC_train_155,"return me the number of the authors who have more than 10 papers containing keyword "" Relational Database "" . ","[""SELECT['authors']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords in #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'contain Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is higher than 10']"", ""AGGREGATE['count', '#6']""]","[""SELECT['authors']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is higher than 10']"", ""AGGREGATE['count', '#6']""]"
ACADEMIC_train_156,"return me the number of conferences, which have more than 60 papers containing keyword "" Relational Database "" . ","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords in #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'contain Relational Database']"", ""GROUP['count', '#4', '#2']"", ""COMPARATIVE['#1', '#5', 'is higher than 60']"", ""AGGREGATE['count', '#6']""]","[""SELECT['conferences']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'contain Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is higher than 60']"", ""AGGREGATE['count', '#6']."
ACADEMIC_train_157,"return me the number of journals, which have more than 60 papers containing keyword "" Relational Database "" . ","[""SELECT['journals']"", ""PROJECT['papers in #REF', '#1']"", ""FILTER['#2', 'containing keyword Relational Database']"", ""GROUP['count', '#3', '#1']"", ""COMPARATIVE['#1', '#4', 'is more than 60']"", ""AGGREGATE['count', '#5']""]","[""SELECT['journals']"", ""PROJECT['papers of #REF', '#1']"", ""PROJECT['keywords of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'contain Relational Database']"", ""GROUP['count', '#4', '#1']"", ""COMPARATIVE['#1', '#5', 'is higher than 60']"", ""AGGREGATE['count', '#6']""]."
