id,source_text,target_text,alt_text
ATIS_train_2755,eastern flies from atlanta to denver what type of aircraft do you use before 6pm ,"[""SELECT['aircraft']"", ""FILTER['#1', 'on eastern']"", ""FILTER['#2', 'from atlanta']"", ""FILTER['#3', 'to denver']"", ""FILTER['#4', 'before 6pm']"", ""PROJECT['the type of #REF', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on eastern']"", ""FILTER['#4', 'before 6pm']"", ""PROJECT['aircraft of #REF', '#5']"", ""PROJECT['type of #REF', '#6']""]"
ATIS_train_2756,actually what are the nonstop flights from las vegas to burbank on saturday may twenty two ,"[""SELECT['flights']"", ""PROJECT['nonstop #REF', '#1']"", ""FILTER['#2', 'from las vegas']"", ""FILTER['#3', 'to burbank']"", ""FILTER['#4', 'on may twenty two']""]","[""SELECT['nonstop flights']"", ""FILTER['#1', 'from las vegas']"", ""FILTER['#2', 'to burbank']"", ""FILTER['#3', 'on may twenty two']""]"
ATIS_train_2757,does american airlines fly from atlanta to philadelphia ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to philadelphia']"", ""FILTER['#3', 'on american airlines']"", ""BOOLEAN['#4', 'are there any #REF']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to philadelphia']"", ""FILTER['#3', 'on american airlines']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5','more than zero']""]"
ATIS_train_2758,i need a flight from boston to san francisco leaving in the afternoon and arriving in the evening thank you ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'leaving in the afternoon']"", ""FILTER['#4', 'arriving in the evening']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'leaving in the afternoon and arriving in the evening']""]"
ATIS_train_2759,how about april twenty seventh denver to washington ,"[""SELECT['denver']"", ""FILTER['#1', 'to washington']"", ""FILTER['#2', 'on april twenty seventh']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver to washington']"", ""FILTER['#2', 'on april twenty seventh']""]"
ATIS_train_276,what flights go from dallas to san francisco before 6 o'clock sunday afternoon ,"[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'before 6 oclock']"", ""FILTER['#4', 'sunday afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'before 6 oclock on sunday afternoon']""]"
ATIS_train_2762,flights from memphis to las vegas on sunday ,"[""SELECT['flights']"", ""FILTER['#1', 'from memphis']"", ""FILTER['#2', 'to las vegas']"", ""FILTER['#3', 'on sunday']""]","[""SELECT['flights']"", ""FILTER['#1', 'from memphis to las vegas']"", ""FILTER['#2', 'on sunday']""]"
ATIS_train_2763,list all flights from boston to san francisco with at least 3 stops ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to san francisco']"", ""PROJECT['stops in #REF', '#3']"", ""GROUP['count', '#4', '#3']"", ""COMPARATIVE['#3', '#5', 'is at least 3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'that have at least 3 stops']""]"
ATIS_train_2764,show me the cheapest one way tickets from atlanta to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are one way']"", ""PROJECT['tickets of #REF', '#4']"", ""PROJECT['the cheapest #REF', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are one way']"", ""PROJECT['tickets of #REF', '#4']"", ""FILTER['#5', 'that are the cheapest']""]"
ATIS_train_2765,okay what flights are there us air from orlando to cleveland leaving in the afternoon ,"[""SELECT['flights']"", ""FILTER['#1', 'on us air']"", ""FILTER['#2', 'from orlando']"", ""FILTER['#3', 'to cleveland']"", ""FILTER['#4', 'leaving in the afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'from orlando']"", ""FILTER['#2', 'to cleveland']"", ""FILTER['#3', 'leaving in the afternoon']"", ""FILTER['#4', 'on us air']""]"
ATIS_train_2766,what flights go from san francisco to denver on mondays ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on mondays']""]","[""SELECT['flights']"", ""FILTER['#1', 'that go from san francisco']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on mondays']""."
ATIS_train_2767,what are flights from boston to st. petersburg ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to st. petersburg']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to st. petersburg']""]"
ATIS_train_2768,what are the coach flights between dallas and baltimore leaving august tenth and returning august twelve ,"[""SELECT['flights']"", ""FILTER['#1', 'in coach']"", ""FILTER['#1', 'between dallas']"", ""FILTER['#2', 'and baltimore']"", ""FILTER['#3', 'leaving august tenth']"", ""FILTER['#4', 'returning august twelve']""]","[""SELECT['flights']"", ""FILTER['#1', 'from dallas']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'in coach']"", ""FILTER['#4', 'leaving august tenth']"", ""FILTER['#5','returning august twelve']""]"
ATIS_train_2769,what flights are there available from philadelphia to denver on wednesday with economy class ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on wednesday']"", ""FILTER['#4', 'with economy class']"", ""FILTER['#5', 'that are available']""]","[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'on wednesday']"", ""FILTER['#4', 'in economy class']"", ""FILTER['#5', 'available']""]"
ATIS_train_277,what flights from st. paul to kansas city on friday with breakfast served ,"[""SELECT['flights']"", ""FILTER['#1', 'from st. paul']"", ""FILTER['#2', 'to kansas city']"", ""FILTER['#3', 'on friday']"", ""FILTER['#4', 'with breakfast served']""]","[""SELECT['flights']"", ""FILTER['#1', 'from st. paul to kansas city']"", ""FILTER['#2', 'on friday']"", ""FILTER['#3', 'with breakfast served']""]"
ATIS_train_2770,list all flights from boston to oakland ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to oakland']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston to oakland']""]"
ATIS_train_2771,i would like a coach class seat on a flight leaving denver arriving atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'that are arriving in atlanta']"", ""FILTER['#3', 'that have coach class seats']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to atlanta']"", ""FILTER['#3', 'in coach class']"", ""PROJECT['seats of #REF', '#4']""]"
ATIS_train_2772,i would like to fly from boston to denver early in the morning ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'which are in the early morning']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'in the early morning']""]"
ATIS_train_2773,show me the cheapest flights from dallas to baltimore ,"[""SELECT['flights']"", ""FILTER['#1', 'from dallas to baltimore']"", ""PROJECT['cheapest #REF', '#2']""]","[""SELECT['flights']"", ""FILTER['#1', 'from dallas to baltimore']"", ""PROJECT['cheapest #REF', '#2']""]"
ATIS_train_2774,show flights from pittsburgh into san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to san francisco']""]","[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'Into san francisco']""]"
ATIS_train_2775,i would like information on flights from denver to san francisco after noon on wednesday ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'after noon on wednesday']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'after noon']"", ""FILTER['#4', 'wednesday']""]"
ATIS_train_2776,what is fare code m ,"[""SELECT['fare codes']"", ""PROJECT['m of #REF', '#1']"", ""PROJECT['what is #REF', '#2']""]","[""SELECT['fare codes']"", ""FILTER['#1', 'that is m']"", ""PROJECT['what #REF is', '#2']""]"
ATIS_train_2777,what is the cheapest flight from washington to san francisco on friday ,"[""SELECT['flights']"", ""FILTER['#1', 'from washington']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'on friday']"", ""PROJECT['cheapest of #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'from washington']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'on friday']"", ""PROJECT['the cheapest #REF', '#4']""]"
ATIS_train_2778,show me all the flights arriving around noon in washington dc from denver ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'arriving in washington dc']"", ""FILTER['#3', 'around noon']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to washington dc']"", ""FILTER['#3', 'arriving around noon']""]"
ATIS_train_2779,give me the list of flights for continental airlines between boston and denver ,"[""SELECT['flights']"", ""FILTER['#1', 'on continental airlines']"", ""FILTER['#2', 'from boston']"", ""FILTER['#3', 'to denver']""]","[""SELECT['flights']"", ""FILTER['#1', 'on continental airlines']"", ""FILTER['#2', 'betweenleftside boston']"", ""FILTER['#3', 'betweenrightside denver']""]"
ATIS_train_278,now i need flight information leaving atlanta and arriving in baltimore in the afternoon ,"[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'arriving in the afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'from atlanta']"", ""FILTER['#2', 'to baltimore']"", ""FILTER['#3', 'arriving in the afternoon']""]"
ATIS_train_2780,show me the cheapest one way flights from pittsburgh to dallas leaving pittsburgh between noon and 2pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are leaving pittsburgh betweenleftside noon']"", ""FILTER['#4', 'that are leaving pittsburgh betweenrightside 2pm']"", ""FILTER['#5', 'that are one way']"", ""PROJECT['price of #REF', '#6']"", ""COMPARATIVE['#6', '#7', 'is the lowest']""]","[""SELECT['flights']"", ""FILTER['#1', 'from pittsburgh']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'that are leaving pittsburgh betweenleftside noon']"", ""FILTER['#4', 'that are leaving pittsburgh betweenrightside 2pm']"", ""FILTER['#5', 'that are one way']"", ""PROJECT['cheapest of #REF', '#6']""]"
ATIS_train_2781,i'm interested in round trip flights from boston to washington ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'that are round trip']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'that are round trip']""]"
ATIS_train_2782,what is the earliest american airlines flight that i can get first class from philadelphia to dallas ,"[""SELECT['flights']"", ""FILTER['#1', 'on american airlines']"", ""FILTER['#2', 'from philadelphia']"", ""FILTER['#3', 'to dallas']"", ""FILTER['#4', 'that has first class']"", ""PROJECT['the earliest #REF', '#5']""]","[""SELECT['flights']"", ""FILTER['#1', 'on american airlines']"", ""FILTER['#2', 'in first class']"", ""FILTER['#3', 'from philadelphia']"", ""FILTER['#4', 'to dallas']"", ""FILTER['#5', 'that is the earliest']""]"
ATIS_train_2783,what flights leave san francisco after 8pm and go to dallas fort worth ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to dallas fort worth']"", ""FILTER['#3', 'that leave after 8pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'that leave san francisco']"", ""FILTER['#2', 'after 8pm']"", ""FILTER['#3', 'that go to dallas fort worth']""]"
ATIS_train_2784,what flights do you have leaving denver and arriving in san francisco ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to san francisco']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver to san francisco']""]"
ATIS_train_2785,show me the flights from indianapolis to orlando with round trip fares less than 1288 ,"[""SELECT['flights']"", ""FILTER['#1', 'from indianapolis']"", ""FILTER['#2', 'to orlando']"", ""PROJECT['round trip fares of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is less than 1288']""]","[""SELECT['flights']"", ""FILTER['#1', 'from indianapolis']"", ""FILTER['#2', 'to orlando']"", ""PROJECT['round trip fares of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is less than 1288']""]"
ATIS_train_2786,i would like to see the economy fares for denver to philadelphia ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to philadelphia']"", ""PROJECT['economy fares of #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to philadelphia']"", ""PROJECT['the economy fares of #REF', '#3']""]"
ATIS_train_2787,show me the flights from philadelphia to dallas with a stop in atlanta ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'with a stop in atlanta']""]","[""SELECT['the flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to dallas']"", ""FILTER['#3', 'with a stop in atlanta']""]"
ATIS_train_2788,show me fares from philadelphia to san francisco on thursday morning ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia']"", ""FILTER['#2', 'to san francisco']"", ""FILTER['#3', 'on thursday morning']"", ""PROJECT['fares of #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'on thursday morning']"", ""FILTER['#2', 'from philadelphia']"", ""FILTER['#3', 'to san francisco']"", ""PROJECT['fares of #REF', '#4']""]"
ATIS_train_2789,i need a flight from san francisco to boston that leaves after 8pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to boston']"", ""FILTER['#3', 'leaves after 8pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'that leaves after 8pm']"", ""FILTER['#3', 'to boston']""]"
ATIS_train_279,first class american flight from philadelphia to dallas on wednesday ,"[""SELECT['flights']"", ""FILTER['#1', 'from philadelphia to dallas']"", ""FILTER['#2', 'on wednesday']"", ""PROJECT['american #REF', '#3']"", ""PROJECT['first class #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'that are american']"", ""FILTER['#2', 'from philadelphia']"", ""FILTER['#3', 'to dallas']"", ""FILTER['#4', 'on wednesday']"", ""FILTER['#5', 'in first class']""]"
ATIS_train_2790,what's the lowest round trip fare from dallas to baltimore ,"[""SELECT['flights']"", ""FILTER['#1', 'that are round trip']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'to baltimore']"", ""PROJECT['fares of #REF', '#4']"", ""SUPERLATIVE['min', '#4', '#5']""]","[""SELECT['fares']"", ""FILTER['#1', 'that are round trip']"", ""FILTER['#2', 'from dallas']"", ""FILTER['#3', 'to baltimore']"", ""AGGREGATE['min', '#4']""]"
ATIS_train_2791,which airlines have flights between philadelphia and pittsburgh ,"[""SELECT['flights']"", ""FILTER['#1', 'betweenleftside philadelphia']"", ""FILTER['#2', 'betweenrightside pittsburgh']"", ""PROJECT['airlines of #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'between philadelphia']"", ""FILTER['#2', 'and pittsburgh']"", ""PROJECT['airlines that have #REF', '#3']""]"
ATIS_train_2792,what are the flights which depart from san francisco fly to washington via indianapolis and arrive by 9pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'via indianapolis']"", ""FILTER['#4', 'that arrive by 9pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from san francisco']"", ""FILTER['#2', 'to washington']"", ""FILTER['#3', 'via indianapolis']"", ""FILTER['#4', 'which arrive by 9pm']""]"
ATIS_train_2793,i need the earliest flight from denver to boston that serves dinner ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to boston']"", ""FILTER['#3', 'that serve dinner']"", ""PROJECT['earliest of #REF', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to boston']"", ""FILTER['#3', 'that serves dinner']"", ""PROJECT['earliest of #REF', '#4']""]"
ATIS_train_2794,what flights do you have from boston to pittsburgh on wednesday of next week after 6pm ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to pittsburgh']"", ""FILTER['#3', 'on wednesday next week']"", ""FILTER['#4', 'after 6pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to pittsburgh']"", ""FILTER['#3', 'next week']"", ""FILTER['#4', 'after 6pm']""]"
ATIS_train_2795,is there a flight between washington dc and san francisco on us air at 8am ,"[""SELECT['flights']"", ""FILTER['#1', 'between washington dc']"", ""FILTER['#2', 'and san francisco']"", ""FILTER['#3', 'on us air']"", ""FILTER['#4', 'at 8am']"", ""BOOLEAN['#5', 'are there any #REF']""]","[""SELECT['flights']"", ""FILTER['#1', 'on us air']"", ""FILTER['#2', 'between washington dc']"", ""FILTER['#3', 'and san francisco']"", ""FILTER['#4', 'at 8am']""]"
ATIS_train_2796,what is fare class h ,"[""SELECT['fare class h']"", ""PROJECT['what is #REF', '#1']""]","[""SELECT['fare classes']"", ""FILTER['#1', 'that is h']"", ""PROJECT['what is #REF', '#2']""]"
ATIS_train_2797,i want to fly denver to pittsburgh ,"[""SELECT['flights']"", ""FILTER['#1', 'from denver']"", ""FILTER['#2', 'to pittsburgh']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver to pittsburgh']""."
ATIS_train_2798,what is the earliest flight from boston to philadelphia ,"[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to philadelphia']"", ""PROJECT['earliest #REF', '#3']""]","[""SELECT['flights']"", ""FILTER['#1', 'from boston']"", ""FILTER['#2', 'to philadelphia']"", ""PROJECT['earliest of #REF', '#3']""]"
ATIS_train_2799,how many daily us air flights are there between philadelphia and pittsburgh ,"[""SELECT['daily flights']"", ""FILTER['#1', 'on us air']"", ""FILTER['#2', 'between philadelphia']"", ""FILTER['#3', 'and pittsburgh']"", ""AGGREGATE['count', '#4']""]","[""SELECT['flights']"", ""FILTER['#1', 'betweenleftside philadelphia']"", ""FILTER['#2', 'betweenrightside pittsburgh']"", ""FILTER['#3', 'on us air']"", ""FILTER['#4', 'that are daily']"", ""AGGREGATE['count', '#5']""]"
ATIS_train_28,what airlines from washington dc to columbus ,"[""SELECT['flights']"", ""FILTER['#1', 'from washington dc']"", ""FILTER['#2', 'to columbus']"", ""PROJECT['airlines of #REF', '#3']""]","[""SELECT['airlines']"", ""FILTER['#1', 'from washington dc to columbus']""]"
ATIS_train_280,morning flights out of san francisco arriving boston afternoon ,"[""SELECT['morning flights']"", ""FILTER['#1', 'out of san francisco']"", ""FILTER['#2', 'arriving in boston']"", ""FILTER['#3', 'in the afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'in the morning']"", ""FILTER['#2', 'out of san francisco']"", ""FILTER['#3', 'arriving in boston']"", ""FILTER['#4', 'in the afternoon']""]"
ATIS_train_2801,is there a late afternoon flight leaving washington for denver ,"[""SELECT['flights']"", ""FILTER['#1', 'from washington']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'leaving in the late afternoon']""]","[""SELECT['flights']"", ""FILTER['#1', 'leaving washington']"", ""FILTER['#2', 'to denver']"", ""FILTER['#3', 'in the late afternoon']""]"
ATIS_train_2802,show me flights leaving from denver colorado to pittsburgh pennsylvania on wednesdays after 5pm ,"[""SELECT['flights']"", ""FILTER['#1', 'leaving from denver colorado']"", ""FILTER['#2', 'to pittsburgh pennsylvania']"", ""FILTER['#3', 'on wednesdays']"", ""FILTER['#4', 'after 5pm']""]","[""SELECT['flights']"", ""FILTER['#1', 'from denver colorado']"", ""FILTER['#2', 'to pittsburgh pennsylvania']"", ""FILTER['#3', 'on wednesdays after 5pm']""]"
