id,source_text,target_text,alt_text
CWQ_train_WebQTrn-2841_6e30b159f48473131551181e64d0fe84,What structure that opened in 1744 is a fun thing to do in Philadelphia?,"[""SELECT['Philadelphia']"", ""PROJECT['fun things to do of #REF', '#1']"", ""FILTER['#2', 'that opened in 1744']""]","[""SELECT['Philadelphia']"", ""PROJECT['fun thing to do of #REF', '#1']"", ""FILTER['#2', 'that opened in 1744']""]"
CWQ_train_WebQTrn-2841_718fe5d1f947c914599c92444899a241,What fun event is there to go to in Philadelphia that started recurring most recently?,"[""SELECT['Philadelphia']"", ""PROJECT['fun event in #REF', '#1']"", ""FILTER['#2', 'that started recurring most recently']""]","[""SELECT['Philadelphia']"", ""PROJECT['fun event in #REF', '#1']"", ""FILTER['#2', 'that started recurring most recently']""]"
CWQ_train_WebQTrn-2841_f9e6f4100061166e889a682465492764,What museum established after 1922 is fun to see in Philadelphia?,"[""SELECT['Philadelphia']"", ""PROJECT['museum of #REF', '#1']"", ""FILTER['#2', 'that was established after 1922']"", ""FILTER['#3', 'that is fun to see']""]","[""SELECT['Philadelphia']"", ""PROJECT['museums of #REF', '#1']"", ""FILTER['#2', 'that established after 1922']"", ""FILTER['#3', 'that is fun to see']""]"
CWQ_train_WebQTrn-2849_c5ff3f00fce7b5a6e5af2bad0375cf48,At what school in the Borough of Princeton was F. Scott Fitzgerald educated?,"[""SELECT['the Borough of Princeton']"", ""PROJECT['schools of #REF', '#1']"", ""FILTER['#2', 'where F. Scott Fitzgerald was educated']""]","[""SELECT['F. Scott Fitzgerald']"", ""PROJECT['school of #REF', '#1']"", ""FILTER['#2', 'in the Borough of Princeton']""]"
CWQ_train_WebQTrn-285_b0f2d7005d48b548c7022ad46eccfd31,In what timezone is the state that held the legislative session for the 2013 Colorado recall election?,"[""SELECT['2013 Colorado recall election']"", ""PROJECT['legislative session of #REF', '#1']"", ""PROJECT['state of #REF', '#2']"", ""PROJECT['timezone of #REF', '#3']""]","[""SELECT['the 2013 Colorado recall election']"", ""PROJECT['legislative session of #REF', '#1']"", ""PROJECT['state of #REF', '#2']"", ""PROJECT['timezone of #REF', '#3']""]"
CWQ_train_WebQTrn-2851_ae0ef655e304be3e017fd9cd4955fd62,"What languages are spoken in the place where the movie ""defamtion"" takes place?","[""SELECT['movie']"", ""FILTER['#1', 'that is defamtion']"", ""PROJECT['place where #REF takes place', '#2']"", ""PROJECT['languages spoken in #REF', '#3']""]","[""SELECT['the movie defamtion']"", ""PROJECT['place where #REF takes place', '#1']"", ""PROJECT['spoken languages of #REF', '#2']""]"
CWQ_train_WebQTrn-2855_a37f457dd3fdc936b7b86a218e415de7,"What city was the subject of the movie ""Reagan"" born in?","[""SELECT['the movie Reagan']"", ""PROJECT['subject of #REF', '#1']"", ""PROJECT['city that #REF was born in', '#2']""]","[""SELECT['movie Reagan']"", ""PROJECT['subject of #REF', '#1']"", ""PROJECT['city that #REF was born in', '#2']""]"
CWQ_train_WebQTrn-2856_209dc96af55c6a84e51503b7e7f1b2a2,What country's capital is Baghdad and the people speak Arabic?,"[""SELECT['country']"", ""FILTER['#1', 'in which the people speak Arabic']"", ""FILTER['#2', 'that has the capital of Baghdad']""]","[""SELECT['countries']"", ""PROJECT['capitals of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is Baghdad']"", ""PROJECT['people of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'are Arabic']""]"
CWQ_train_WebQTrn-2856_6e5be4d501174031f59355283efccdef,What Arabic-speaking country uses the Lebanese Pound currency?,"[""SELECT['country']"", ""FILTER['#1', 'that is Arabic-speaking']"", ""FILTER['#2', 'that uses the Lebanese Pound currency']""]","[""SELECT['the Lebanese Pound']"", ""PROJECT['currency of #REF', '#1']"", ""PROJECT['country that uses #REF', '#2']"", ""FILTER['#3', 'that is Arab-speaking']""]"
CWQ_train_WebQTrn-2870_f246b9a5e707d915604b5a67bbcc58c5,At what school founded in 1249 did Robert Boyle study?,"[""SELECT['Robert Boyle']"", ""PROJECT['school of #REF', '#1']"", ""FILTER['#2', 'that was founded in 1249']""]","[""SELECT['Robert Boyle']"", ""PROJECT['school of #REF', '#1']"", ""FILTER['#2', 'that was founded In 1249']""]"
CWQ_train_WebQTrn-2877_42b7c7b6d0623d49038a0c2e7f7fe9c2,"In wars where one of the combatants was the Kingdom of Britain, which one did George Washington help win?","[""SELECT['wars']"", ""PROJECT['combatants of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'was the Kingdom of Britain']"", ""FILTER['#3', 'that George Washington helps win']""]","[""SELECT['wars']"", ""PROJECT['combatants of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is the Kingdom of Britain']"", ""FILTER['#3', 'that George Washington helped win']""]"
CWQ_train_WebQTrn-2877_ce201d86a35950a903054f386b5bc177,What war had a force size of 224 and George Washington helped win?,"[""SELECT['George Washington']"", ""PROJECT['war that #REF helped win', '#1']"", ""PROJECT['force size of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is 224']""]","[""SELECT['George Washington']"", ""PROJECT['wars of #REF', '#1']"", ""PROJECT['force sizes of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is equal to 224']""]"
CWQ_train_WebQTrn-2877_d8c4296e3da3e601da84c69a476b37f9,"In which war did George Washington, assist in winning, who's maximum force size was less than 2100 people?","[""SELECT['George Washington']"", ""PROJECT['wars assist in winning of #REF', '#1']"", ""PROJECT['force sizes in people of #REF', '#2']"", ""GROUP['max', '#3', '#2']"", ""COMPARATIVE['#2', '#4', 'is lower than 2100 people']""]","[""SELECT['George Washington']"", ""PROJECT['wars assist in winning of #REF', '#1']"", ""PROJECT['force sizes of #REF', '#2']"", ""GROUP['max', '#3', '#2']"", ""COMPARATIVE['#2', '#4', 'is lower than 2100 people']""."
CWQ_train_WebQTrn-2878_3ccfebcb8b3702ee4edeb543f7445ada,"Of the places where Danny Ainge has lived, which one has the largest GNIS feature ID?","[""SELECT['Danny Ainge']"", ""PROJECT['places where #REF has lived', '#1']"", ""PROJECT['GNIS feature ID of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['Danny Ainge']"", ""PROJECT['places where #REF has lived', '#1']"", ""PROJECT['GNIS feature IDs of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is the largest']""]"
CWQ_train_WebQTrn-2878_f3db5bfb602fa211c4b8176ac87d0367,What city with location GNIS feature ID is 612021 is home to NBA legend Danny Ainge?,"[""SELECT['city']"", ""PROJECT['location GNIS feature ID of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is 612021']"", ""FILTER['#3', 'that is home to NBA legend Danny Ainge']""]","[""SELECT['city']"", ""FILTER['#1', 'with location GNIS feature ID of 612021']"", ""FILTER['#2', 'that is home to NBA legend Danny Ainge']""]"
CWQ_train_WebQTrn-2880_e91a95bd503f0704b9cc40c6f2139524,"Someone once said, "":Laziness may appear attractive but work gives satisfaction."" Name the country where they were born.?","[""SELECT['Laziness may appear attractive but work gives satisfaction']"", ""PROJECT['who said #REF', '#1']"", ""PROJECT['country born in of #REF', '#2']""]","[""SELECT['Laziness may appear attractive but work gives satisfaction']"", ""PROJECT['someone who said #REF', '#1']"", ""PROJECT['country born in of #REF', '#2']""]"
CWQ_train_WebQTrn-2882_2ee123e6062049223356c4c173fa8e9d,What is the former name of the organization that acquired Hughes Telematics Inc?,"[""SELECT['Hughes Telematics Inc']"", ""PROJECT['organization that acquired #REF', '#1']"", ""PROJECT['former name of #REF', '#2']""]","[""SELECT['Hughes Telematics Inc']"", ""PROJECT['organization that acquired #REF', '#1']"", ""PROJECT['the former name of #REF', '#2']""]"
CWQ_train_WebQTrn-2887_0c3a0b74c7d5812f4d3ed4b68982b244,What location of Sarajevo has a government including the position entitled Prime Minister?,"[""SELECT['Sarajevo']"", ""PROJECT['locations of #REF', '#1']"", ""PROJECT['government of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'has a position entitled Prime Minister']""]","[""SELECT['Sarajevo']"", ""PROJECT['location of #REF', '#1']"", ""FILTER['#2', 'with government including the position entitled Prime Minister']""]"
CWQ_train_WebQTrn-2887_96049d1c3ed477c805a2c7c5fa2649b7,In which Serbian speaking countries is Sarajevo located?,"[""SELECT['countries']"", ""FILTER['#1', 'that are Serbian speaking']"", ""FILTER['#2', 'in which Sarajevo is located']""]","[""SELECT['countries']"", ""FILTER['#1', 'in which Sarajevo is located']"", ""FILTER['#2', 'that are Serbian speaking']""]"
CWQ_train_WebQTrn-2888_74c5edd9a79d51772446ff4746bd318f,What is the official language that is used in the country that uses Renminbi?,"[""SELECT['countries']"", ""FILTER['#1', 'that uses Renminbi']"", ""PROJECT['official language that is used in #REF', '#2']""]","[""SELECT['country']"", ""FILTER['#1', 'that uses Renminbi']"", ""PROJECT['official language of #REF', '#2']""]"
CWQ_train_WebQTrn-2888_e265c12ea7f5db03d7c05768cb86ec90,Provide the name of the official language of the People's Republic of China.?,"[""SELECT['People s Republic of China']"", ""PROJECT['the official language of #REF', '#1']"", ""PROJECT['name of #REF', '#2']""]","[""SELECT['People s Republic of China']"", ""PROJECT['official languages of #REF', '#1']"", ""PROJECT['name of #REF', '#2']""]"
CWQ_train_WebQTrn-2898_868ef8e0676559478a9ca7597d5c679f,What ws the war during George Washington's presidency when the max force size was 824?,"[""SELECT['George Washington']"", ""PROJECT['presidency of #REF', '#1']"", ""PROJECT['war that was during #REF', '#2']"", ""PROJECT['max force size of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is 824']""]","[""SELECT['George Washington']"", ""PROJECT['presidency of #REF', '#1']"", ""PROJECT['war during #REF', '#2']"", ""PROJECT['max force size of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is 824']""]"
CWQ_train_WebQTrn-2898_bc910b65faf7b61d572afa156b9a3f40,In which battle of the war for which George Washington was president was the size of the force smallest?,"[""SELECT['war']"", ""FILTER['#1', 'in which George Washington was president']"", ""PROJECT['battle of #REF', '#2']"", ""PROJECT['forces of #REF', '#3']"", ""PROJECT['size of #REF', '#4']"", ""COMPARATIVE['#3', '#5', 'is the smallest']""]","[""SELECT['wars']"", ""FILTER['#1', 'for which George Washington was president']"", ""PROJECT['battles of #REF', '#2']"", ""PROJECT['forces of #REF', '#3']"", ""PROJECT['size of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the lowest']""]"
CWQ_train_WebQTrn-2898_ce201d86a35950a903054f386b5bc177,What war was fought when George Washington was president and had a force size of 224?,"[""SELECT['wars']"", ""FILTER['#1', 'that are fought when George Washington was president']"", ""PROJECT['force size of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is equal to 224']""]","[""SELECT['wars']"", ""FILTER['#1', 'that was fought when George Washington was president']"", ""PROJECT['force size of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is equal to 224']""]"
CWQ_train_WebQTrn-290_91507a222b46ebe1609cabd19d941d48,What language is spoken in the country that has Taipei?,"[""SELECT['Taipei']"", ""PROJECT['country of #REF', '#1']"", ""PROJECT['spoken language of #REF', '#2']""]","[""SELECT['Taipei']"", ""PROJECT['country that has #REF', '#1']"", ""PROJECT['language spoken in #REF', '#2']""]"
CWQ_train_WebQTrn-2907_f35e6f929e7375e3ba6ce3bff374bb92,"What are some fun things to do in Old Town, San Diego?","[""SELECT['Old Town , San Diego']"", ""PROJECT['fun things to do of #REF', '#1']""]","[""SELECT['Old Town, San Diego']"", ""PROJECT['fun things to do in #REF', '#1']""]"
CWQ_train_WebQTrn-2914_01a82e220a89fbc1dc6ec6dfeac0ff7c,"Which of the Indiana Jones movies was released on June 12, 1981?","[""SELECT['Indiana Jones']"", ""PROJECT['movies of #REF', '#1']"", ""PROJECT['when was #REF released', '#2']"", ""COMPARATIVE['#2', '#3', 'is equal to June 12 , 1981']""]","[""SELECT['Indiana Jones']"", ""PROJECT['movies of #REF', '#1']"", ""FILTER['#2', 'which was released on June 12 1981']""]"
CWQ_train_WebQTrn-2914_4b25ce3d013c086dd7d61d1bed51b330,How many of the Indiana Jones movies were decorated by Peter Howitt?,"[""SELECT['Indiana Jones movies']"", ""FILTER['#1', 'that were decorated by Peter Howitt']"", ""AGGREGATE['count', '#2']""]","[""SELECT['Indiana Jones movies']"", ""FILTER['#1', 'which were decorated by Peter Howitt']"", ""AGGREGATE['count', '#2']""]"
CWQ_train_WebQTrn-2914_9aa8fc6555abf1204189368908dcccb2,How many of the Indiana Jones films would be filed under the genre of Thriller?,"[""SELECT['Indiana Jones films']"", ""PROJECT['genres of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is Thriller']"", ""AGGREGATE['count', '#3']""]","[""SELECT['Indiana Jones films']"", ""FILTER['#1', 'that would be filed under the genre of Thriller']"", ""AGGREGATE['count', '#2']""]"
CWQ_train_WebQTrn-2915_20e02cc72a6b19af9cef810fc4b37147,What does George Soros own in Budapest?,"[""SELECT['George Soros']"", ""PROJECT['what does #REF own', '#1']"", ""FILTER['#2', 'in Budapest']""]","[""SELECT['George Soros']"", ""PROJECT['What does #REF own', '#1']"", ""FILTER['#2', 'in Budapest']""]"
CWQ_train_WebQTrn-2917_3d43953523a7effe239e2b2185c610a1,Who was the President in 2012 of the country where the currency is Ecuadorian sucre?,"[""SELECT['the Ecuadorian sucre']"", ""PROJECT['country of #REF', '#1']"", ""PROJECT['President of #REF', '#2']"", ""FILTER['#3', 'in 2012']""]","[""SELECT['Ecuadorian sucre']"", ""PROJECT['country where #REF is the currency', '#1']"", ""PROJECT['President of #REF', '#2']"", ""FILTER['#3', 'in 2012']""."
CWQ_train_WebQTrn-2917_e237e94b4ad909edc63062fc7f62727b,"In 2012, who was the President of the Country that counts the second level division Pi̱as Canton as one of its facilities?","[""SELECT['the second level division Pi̱as Canton']"", ""PROJECT['Country of #REF', '#1']"", ""PROJECT['President of #REF', '#2']"", ""FILTER['#3', 'in 2012']""]","[""SELECT['the second level division Pias Canton']"", ""PROJECT['Country that counts #REF as one of its facilities', '#1']"", ""PROJECT['President of #REF', '#2']"", ""FILTER['#3', 'in 2012']""]"
CWQ_train_WebQTrn-2920_6e601bc7f08802b0177cd0f392e9f5d2,Where was the tv program Porque el amor manda recorded and is now the place of residence of Frida Kahlo?,"[""SELECT['the tv program Porque el amor manda']"", ""PROJECT['where was #REF recorded', '#1']"", ""FILTER['#2', 'that is now the place of residence of Frida Kahlo']""]","[""SELECT['tv program Porque el amor manda']"", ""PROJECT['where was #REF recorded', '#1']"", ""FILTER['#2', 'that is now the place of residence of Frida Kahlo']""]"
CWQ_train_WebQTrn-2921_1c3de80a4c34be41f72d0c4a0410994c,Which New York State Senate created the federal reserve board?,"[""SELECT['New York State']"", ""PROJECT['Senate of #REF', '#1']"", ""FILTER['#2', 'that created the federal reserve board']""]","[""SELECT['New York State']"", ""PROJECT['Senator of #REF', '#1']"", ""FILTER['#2', 'that created the federal reserve board']""]"
CWQ_train_WebQTrn-2921_354fb646be304159441f2497ab0a9c62,"Who help started the Federal Reserve Board, and the earliest to hold his governmental position?","[""SELECT['the Federal Reserve Board']"", ""PROJECT['who helped start #REF', '#1']"", ""FILTER['#2', 'that was the earliest to hold his governmental position']""]","[""SELECT['the Federal Reserve Board']"", ""PROJECT['who helped start #REF', '#1']"", ""FILTER['#2', 'that was the earliest to hold his governmental position']""]"
CWQ_train_WebQTrn-2921_a4fa97a683f63bebbe2a1fa9e3ce3140,"Who both started, then held a position until 06/09/1915, the federal reserve board..?","[""SELECT['the federal reserve board..']"", ""PROJECT['who started #REF', '#1']"", ""FILTER['#2', 'that held a position until 06/09/1915']""]","[""SELECT['the federal reserve board..']"", ""PROJECT['who started #REF', '#1']"", ""FILTER['#2', 'that then held a position until 06/09/1915']""]"
CWQ_train_WebQTrn-2921_f47755546ee39a686b309baf746ae427,What politician who held their governmental position until 17 March 1913 started the Federal Reserve Board?,"[""SELECT['politicians']"", ""PROJECT['until when #REF held their governmental positions', '#1']"", ""COMPARATIVE['#1', '#2', 'is 17 March 1913']"", ""FILTER['#3', 'that started the Federal Reserve Board']""]","[""SELECT['politicians']"", ""FILTER['#1', 'that held their governmental position until 17 March 1913']"", ""FILTER['#2', 'that started the Federal Reserve Board']""]"
CWQ_train_WebQTrn-293_9bba806f3308a0199587900e9c97da96,What are the basic tenets of the religion that believes in Pyaar?,"[""SELECT['Pyaar']"", ""PROJECT['religion of #REF', '#1']"", ""PROJECT['basic tenets of #REF', '#2']""]","[""SELECT['Pyaar']"", ""PROJECT['religion of #REF', '#1']"", ""PROJECT['basic tenets of #REF', '#2']""]"
CWQ_train_WebQTrn-2933_7022931da9a6d7c42a090eeb97833657,What work does the actor who portrayed Henry Methvin do now?,"[""SELECT['Henry Methvin']"", ""PROJECT['actor of #REF', '#1']"", ""PROJECT['work does now of #REF', '#2']""]","[""SELECT['Henry Methvin']"", ""PROJECT['actor of #REF', '#1']"", ""PROJECT['work does now of #REF', '#2']""]"
CWQ_train_WebQTrn-2940_28c8febaa13a8b1bb9ac9062febd411d,Where does the river with an origin in the Anti-Lebanon mountains end?,"[""SELECT['the Anti-Lebanon mountains']"", ""PROJECT['river of #REF', '#1']"", ""PROJECT['where does #REF end', '#2']""]","[""SELECT['rivers']"", ""PROJECT['origins of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is in the Anti-Lebanon mountains']"", ""PROJECT['Where does #REF end', '#3']""]"
CWQ_train_WebQTrn-2942_13c7c9689c00a12be220b8d9b7f8dadd,"Find the artist who recorded Whatzupwitu, what school did this person attend?","[""SELECT['Whatzupwitu']"", ""PROJECT['artist of #REF', '#1']"", ""PROJECT['school of #REF', '#2']""]","[""SELECT['whatzupwitu']"", ""PROJECT['artist of #REF', '#1']"", ""PROJECT['school of #REF', '#2']""]"
CWQ_train_WebQTrn-2946_93c6dae3d218dbe112d4120f45c93298,What team with mascot named Champ did Tyson Chandler play for?,"[""SELECT['mascot']"", ""FILTER['#1', 'that is named Champ']"", ""PROJECT['team of #REF', '#2']"", ""FILTER['#3', 'that Tyson Chandler did play for']""]","[""SELECT['mascot']"", ""FILTER['#1', 'that is named Champ']"", ""PROJECT['team of #REF', '#2']"", ""FILTER['#3', 'that Tyson Chandler played for']""]"
CWQ_train_WebQTrn-2950_405fe37a1976fbfedec0061da9f85ea0,What job did Barack Obama and a member of the Alaska Senate both hold?,"[""SELECT['the Alaska Senate']"", ""PROJECT['members of #REF', '#1']"", ""SELECT['Barack Obama']"", ""SELECT['job']"", ""INTERSECTION['#4', '#2', '#3']""]","[""SELECT['Barack Obama']"", ""PROJECT['job of #REF', '#1']"", ""SELECT['member of the Alaska Senate']"", ""PROJECT['job of #REF', '#3']"", ""INTERSECTION['#4', '#2', '#3']""]"
CWQ_train_WebQTrn-2954_9a301711fdf36a2e2d6fdd7b21d65d3c,What occupations did the political appointer with the title United States Secretary of the Air Force previously have?,"[""SELECT['political appointer']"", ""FILTER['#1', 'that has the title United States Secretary of the Air Force']"", ""PROJECT['previous occupations of #REF', '#2']""]","[""SELECT['political appointer']"", ""FILTER['#1', 'with the title United States Secretary of the Air Force']"", ""PROJECT['previous occupations of #REF', '#2']""]"
CWQ_train_WebQTrn-2955_6e475d7345685ea492bfb8d365957a67,What country in South Asian is the place where Mahinda Rajapaksa  was appointed to a governmental position?,"[""SELECT['Mahinda Rajapaksa']"", ""PROJECT['governmental position #REF was appointed to', '#1']"", ""PROJECT['country of #REF', '#2']"", ""FILTER['#3', 'that is South Asian']""]","[""SELECT['Mahinda Rajapaksa']"", ""PROJECT['governmental position #REF was appointed to', '#1']"", ""PROJECT['country of #REF', '#2']"", ""FILTER['#3', 'that is South Asian']""]"
CWQ_train_WebQTrn-2955_a39c411e5be5ab2d1e3dee0267a6b0eb,"What country in South Asia has an army of 107,000 soldiers?","[""SELECT['countries']"", ""FILTER['#1', 'in South Asia']"", ""PROJECT['armies of #REF', '#2']"", ""PROJECT['soldiers in #REF', '#3']"", ""AGGREGATE['count', '#4']"", ""COMPARATIVE['#2', '#5', 'is 107 , 000']""]","[""SELECT['South Asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['armies of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is 107, 000 soldiers']""]"
CWQ_train_WebQTrn-2955_eab08fa7396bcb265913fcca849befec,What South Asian country is the subject of Buddha Collapsed Out of Shame?,"[""SELECT['Buddha Collapsed Out of Shame']"", ""PROJECT['subject of #REF', '#1']"", ""FILTER['#2', 'that is a South Asian country']""]","[""SELECT['Buddha Collapsed Out of Shame']"", ""PROJECT['subject of #REF', '#1']"", ""FILTER['#2', 'that is a South Asian country']""]3']"
CWQ_train_WebQTrn-2955_f730f229ea5b9ad7e3345db7955982f8,Which South Asian country has an office holder anmed Gulbuddin Hekmatyar?,"[""SELECT['office holder']"", ""FILTER['#1', 'that is anmed Gulbuddin Hekmatyar']"", ""PROJECT['country of #REF', '#2']"", ""FILTER['#3', 'that is South Asian']""]","[""SELECT['office holder']"", ""FILTER['#1', 'that is anmed Gulbuddin Hekmatyar']"", ""PROJECT['country of #REF', '#2']"", ""FILTER['#3', 'that is south Asian']""]"
CWQ_train_WebQTrn-2965_8df6a029e48ff843dee388bf684c1054,What language with the initials FRA is popularly spoken in Switzerland?,"[""SELECT['Switzerland']"", ""PROJECT['popularly spoken languages of #REF', '#1']"", ""FILTER['#2', 'that have the initials FRA']""]","[""SELECT['Switzerland']"", ""PROJECT['popularly spoken languages of #REF', '#1']"", ""FILTER['#2', 'that has the initials FRA']""]"
CWQ_train_WebQTrn-2965_ab7a916069bdc68a4545ad5fa12854df,"What's the main language spoken at the location where the breed Schweizer Laufhund, originated at?","[""SELECT['breed']"", ""FILTER['#1', 'that is Schweizer Laufhund']"", ""PROJECT['the location where #REF originated', '#2']"", ""PROJECT['main language of #REF', '#3']""]","[""SELECT['breed']"", ""FILTER['#1', 'that is Schweizer Laufhund']"", ""PROJECT['location where #REF originated', '#2']"", ""PROJECT['main language of #REF', '#3']""]"
CWQ_train_WebQTrn-2965_e79db8cf0dd38b581783d2edbea0e2d7,What language spoken in the fictional universe Boowa & Kwala is a main language in Switzerland?,"[""SELECT['fictional universe']"", ""FILTER['#1', 'that is Boowa & Kwala']"", ""PROJECT['language spoken in #REF', '#2']"", ""FILTER['#3', 'that is a main language in Switzerland']""]","[""SELECT['fictional universe']"", ""FILTER['#1', 'that is Boowa & Kwala']"", ""PROJECT['language spoken in #REF', '#2']"", ""FILTER['#3', 'that is main language in Switzerland']""]"
CWQ_train_WebQTrn-2965_edd867fed7a87e2ab21c03288665f35b,"What's the main language spoken at the location that has a governmental body called, the Council of States?","[""SELECT['governmental body']"", ""FILTER['#1', 'that is called the Council of States']"", ""PROJECT['location of #REF', '#2']"", ""PROJECT['main language spoken at #REF', '#3']""]","[""SELECT['governmental body called the Council of States']"", ""PROJECT['location of #REF', '#1']"", ""PROJECT['main language spoken at #REF', '#2']""]"
CWQ_train_WebQTrn-2969_7b2990eb2f10528a2ce58cb55fd4c07c,"Where is the location of the film ""Nam's Angels""?","[""SELECT['film']"", ""FILTER['#1', 'that is Nam s Angels']"", ""PROJECT['location of #REF', '#2']""]","[""SELECT['film']"", ""FILTER['#1', 'that is Nam s Angels']"", ""PROJECT['the location of #REF', '#2']""]"
