id,source_text,target_text,alt_text
CLEVR_train_6333,What number of gray items are matte and toward the left?,"[""SELECT['items']"", ""FILTER['#1', 'that are gray']"", ""FILTER['#2', 'that are matte']"", ""FILTER['#3', 'that are toward the left']"", ""AGGREGATE['count', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are gray']"", ""FILTER['#2', 'that are matte']"", ""FILTER['#3', 'that are toward the left']"", ""AGGREGATE['count', '#4']""]"
CLEVR_train_6334,How many objects are yellow and nonmetallic?,"[""SELECT['objects']"", ""FILTER['#1', 'that are yellow']"", ""FILTER['#2', 'that are nonmetallic']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are yellow']"", ""FILTER['#1', 'that are nonmetallic']"", ""INTERSECTION['#1', '#2', '#3."
CLEVR_train_6336,Do rubber shapes outnumber metal shapes?,"[""SELECT['shapes']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""FILTER['#1', 'that are metal']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#3', 'more than #5']""]","[""SELECT['rubber shapes']"", ""SELECT['metal shapes']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3','more than #4']""]"
CLEVR_train_6337,How many red objects are spheres?,"[""SELECT['objects']"", ""FILTER['#1', 'that are red']"", ""FILTER['#2', 'that are spheres']"", ""AGGREGATE['count', '#3']""]","[""SELECT['red objects']"", ""FILTER['#1', 'which are spheres']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6338,Are there any metallic purple items that are cubes?,"[""SELECT['items']"", ""FILTER['#1', 'that are cubes']"", ""FILTER['#2', 'that are metallic']"", ""FILTER['#3', 'that are purple']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'more than zero']""]","[""SELECT['metallic items']"", ""FILTER['#1', 'that are purple']"", ""FILTER['#2', 'that are cubes']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is at least one']""]"
CLEVR_train_6341,Are the balls the same color as the cube on the right?,"[""SELECT['cubes']"", ""FILTER['#1', 'on the right']"", ""SELECT['balls']"", ""PROJECT['the colors of #REF', '#3']"", ""PROJECT['the color of #REF', '#2']"", ""BOOLEAN['#4', 'are the same as #5']""]","[""SELECT['balls']"", ""SELECT['cube']"", ""FILTER['#2', 'that is on the right']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#3']"", ""BOOLEAN['#4', 'the same as #5']""]"
CLEVR_train_6344,Are both of the balls the same color?,"[""SELECT['balls']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'both the same']""]","[""SELECT['balls']"", ""PROJECT['color of #REF', '#1']"", ""BOOLEAN['#2', 'if both #REF are the same']""]"
CLEVR_train_6345,What is the shape of the closest shiny object?,"[""SELECT['objects']"", ""FILTER['#1', 'that is shiny']"", ""PROJECT['closeness of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']"", ""PROJECT['shape of #REF', '#4']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are shiny']"", ""PROJECT['the closest of #REF', '#2']"", ""PROJECT['the shape of #REF', '#3']""]"
CLEVR_train_6348,how many objects are cylinders that are not red or matte green?,"[""SELECT['objects']"", ""FILTER['#1', 'that are cylinders']"", ""FILTER['#2', 'that are red']"", ""FILTER['#2', 'that are green']"", ""FILTER['#4', 'that are matte']"", ""UNION['#3', '#5']"", ""DISCARD['#2', '#6']"", ""AGGREGATE['count', '#7']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are cylinders']"", ""FILTER['#2', 'that are red']"", ""DISCARD['#2', '#3']"", ""FILTER['#4', 'that are matte']"", ""FILTER['#5', 'that are green']"", ""DISCARD['#4', '#6']"", ""AGGREGATE['count', '#7']""]"
CLEVR_train_6349,Are the objects rubber or metallic?,"[""SELECT['object']"", ""BOOLEAN['#1', 'are rubber']"", ""BOOLEAN['#1', 'are metallic']"", ""UNION['#2', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are rubber']"", ""FILTER['#1', 'that are metallic']"", ""UNION['#2', '#3']?""]"
CLEVR_train_6351,What is the odd shape here?,"[""SELECT['shape']"", ""FILTER['#1', 'that is odd']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is odd shape']""]"
CLEVR_train_6353,Does the green cylinder have any other objects that are the same color?,"[""SELECT['green cylinder']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['colors of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #5']"", ""BOOLEAN['#6', 'are there any #REF']""]","[""SELECT['the green cylinder']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['colors of #REF', '#3']"", ""COMPARATIVE['#3', '#5', 'is the same as #4']"", ""BOOLEAN['#6', 'are there any #REF']""]"
CLEVR_train_6354,How many shapes are gray?,"[""SELECT['shapes']"", ""FILTER['#1', 'that are gray']"", ""AGGREGATE['count', '#2']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that is gray']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6355,Are there any red items that are matte and behind the blue metallic cube?,"[""SELECT['red items']"", ""FILTER['#1', 'that are matte']"", ""SELECT['blue cube']"", ""FILTER['#3', 'that is metallic']"", ""FILTER['#2', 'behind #4']"", ""BOOLEAN['#5', 'are there any #REF']""]","[""SELECT['red items']"", ""FILTER['#1', 'that are matte']"", ""SELECT['blue cube']"", ""FILTER['#3', 'that is metallic']"", ""BOOLEAN['if_exist', '#2', 'behind #4']""]"
