id,source_text,output_text,alt_text
DROP_train_history_1236_e1ffd958-1e5c-4717-bdb3-410d3783a510,How many years after the the start of the Act of Union did the Great Famine hit?,"SELECT the start of the Act of Union, SELECT the Great Famine hit, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT the start of the Act of Union, SELECT the Great Famine did hit, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1238_da757b9d-7993-475b-9886-0c2af7a7867e,"What happened first the new Constitution of Ireland, or the Republic of Ireland Act?","SELECT the new Constitution of Ireland, SELECT the Republic of Ireland Act, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT the new Constitution of Ireland, SELECT Republic of Ireland Act, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1239_13d18923-4eb7-467b-ad9d-b4623e577b0e,"When does Ireland have more rain, in the winter or summer?","SELECT Ireland, PROJECT rains of #REF #1, FILTER #2 in the winter, FILTER #2 in the summer, AGGREGATE count #3, AGGREGATE count #4, COMPARISON max #5 #6","SELECT Ireland, PROJECT rains in #REF #1, FILTER #2 in the winter, FILTER #2 in the summer, AGGREGATE count #3, AGGREGATE count #4, COMPARISON max #5 #6"
DROP_train_history_1239_1a7f5bb1-f0db-4784-adf2-aab722589f43,What year broke records for both sunniness and high temperatures?,"SELECT years, FILTER #1 that broke records for sunniness, FILTER #1 that broke records for high temperatures, INTERSECTION #1 #2 #3","SELECT sunniness records, SELECT high temperatures records, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1239_4133d0c1-3b91-42fb-93a1-3e24c19ffbe4,"According to measurements made at Phoenix Park in Dublin, what year was the most cloud covered?","SELECT Phoenix Park in Dublin, PROJECT measurements made at #REF #1, PROJECT cloud covered years of #REF #2, GROUP count #2 #3, SUPERLATIVE max #3 #4","SELECT Phoenix Park in Dublin, PROJECT measurements made at #REF #1, PROJECT cloud covered year of #REF #2, GROUP count #2 #3, SUPERLATIVE max #3 #4"
DROP_train_history_1239_b788d336-67bb-4da1-945c-ddbff49ec5fb,"How many years after Ireland recorded its sunniest summer in 1887, did it record its dullest summer?","SELECT Ireland recorded its sunniest summer in 1887, SELECT Ireland recorded its dullest summer, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT Ireland recorded its sunniest summer in 1887, SELECT Ireland did record its dullest summer, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1240_55cdd2ea-eb59-423b-8b2f-41a7bad11d96,Which countries was the Shannon Airport used by the US military to access?,"SELECT the US military, PROJECT access countries of #REF #1, FILTER #2 that the Shannon Airport was used by","SELECT the US military, PROJECT access countries of #REF #1, FILTER #2 where the Shannon Airport was used"
DROP_train_history_1240_5e52d521-1b82-465d-8921-be2ecca1aebd,Who did Irish soldiers enlist with in World War II?,"SELECT Irish soldiers, PROJECT who did #REF enlist with #1, FILTER #2 in World War II","SELECT Irish soldiers, PROJECT who #REF enlist with #1, FILTER #2 in World War II"
DROP_train_history_1241_28728bf6-15e3-459b-9b82-4c58d59cfe3b,Does Ireland have more exports or more imports with the EU?,"SELECT Ireland, PROJECT exports with the EU of #REF #1, PROJECT imports with the EU of #REF #1, AGGREGATE count #2, AGGREGATE count #3, COMPARISON max #4 #5","SELECT Ireland, PROJECT exports of #REF #1, PROJECT imports of #REF #1, FILTER #2 with the EU, AGGREGATE count #3, AGGREGATE count #4, BOOLEAN #5 is higher than #6"
DROP_train_history_1241_4a383cb6-adbf-4960-8069-65244a62bfe9,What country has the largest percentage of imports: United Kingdom or United States,"SELECT imports, FILTER #1 from the United Kingdom, FILTER #1 from the United States, PROJECT percentage of #REF #2, PROJECT percentage of #REF #3, COMPARISON max #4 #5","SELECT the United Kingdom, SELECT the United States, PROJECT imports of #REF #1, PROJECT imports of #REF #2, PROJECT percentage of #REF #3, COMPARISON max #4 #5"
DROP_train_history_1242_2c18de6e-0f00-447f-9448-d2800428a8ee,What natural gas site was depleted before the Corrib gas field was due to come on?,"SELECT natural gas sites, FILTER #1 that was depleted before the Corrib gas field was due to come on","SELECT the Corrib gas field was due to come on, PROJECT natural gas site that was depleted before #REF #1"
DROP_train_history_1242_a98d54f7-277e-4610-8faa-1a0f0dacd225,How many years did it takes carbon emissions per house?,"SELECT it takes carbon emissions per house, PROJECT years of #REF #1, AGGREGATE count #2","SELECT carbon emissions per house, PROJECT years it takes #REF #1, AGGREGATE count #2"
DROP_train_history_1242_ccc08bbd-c89e-445d-a56a-270cc495a09b,What metres of proven reserves of gas?,"SELECT proven reserves of gas, PROJECT metres of #REF #1","SELECT reserves of gas, FILTER #1 that are proven, PROJECT meters of #REF #2"
DROP_train_history_1243_590469ff-e3c4-401d-bd34-750b550d8169,How many different groups combined to form the Irish?,"SELECT groups, FILTER #1 that combined to form the Irish, PROJECT different #REF #2, AGGREGATE count #3","SELECT the Irish, PROJECT groups of #REF #1, PROJECT different #REF #2, AGGREGATE count #3"
DROP_train_history_1243_b99f65e9-baa2-4353-ab19-c5ba2397f805,Irish people are a combination of how many different ancestries?,"SELECT Irish people, PROJECT different ancestries of #REF #1, AGGREGATE count #2","SELECT Irish people, PROJECT ancestries of #REF #1, AGGREGATE count #2"
DROP_train_history_1243_d37d15ad-f6e4-4216-a3ba-bc38b4beb494,Were more children born to married or unmarried women in Ireland in 2014?,"SELECT Ireland, PROJECT children born in 2014 of #REF #1, FILTER #2 to married women, FILTER #2 to unmarried women, AGGREGATE count #3, AGGREGATE count #4, COMPARISON max #5 #6","SELECT Ireland, PROJECT children born to married women in 2014 of #REF #1, PROJECT children born to unmarried women in 2014 of #REF #1, AGGREGATE count #2, AGGREGATE count #3, COMPARISON max #4 #5"
DROP_train_history_1245_1d66e259-0226-4cb1-8de3-44bf27071101,Does Ireland rank higher for top 500 universities per capita or for The Programme for International Student Assessment's reading score?,"SELECT Ireland, PROJECT rankings of #REF #1, FILTER #2 for top 500 universities per capita, FILTER #2 for The Programme for International Student Assessment s reading score, COMPARISON max #3 #4","SELECT Ireland, PROJECT ranking of #REF #1, FILTER #2 for top 500 universities per capita, FILTER #2 for The Programme for International Student Assessment s reading score, COMPARISON max #3 #4"
DROP_train_history_1245_6c03712d-4b3f-4978-a625-74b28e11dbc1,Is Ireland ranked higher in reading or science?,"SELECT Ireland, PROJECT rank in reading of #REF #1, PROJECT rank in science of #REF #1, COMPARISON max #2 #3","SELECT Ireland, PROJECT ranking of #REF #1, FILTER #2 in reading, FILTER #2 in science, COMPARISON max #3 #4"
DROP_train_history_1245_adc6d58d-064c-4dbc-a287-72c5cd515082,Does Ireland have a higher ranking in their reading score or their mathematics score?,"SELECT Ireland, PROJECT ranking in reading of #REF #1, PROJECT ranking in mathematics of #REF #1, COMPARISON max #2 #3","SELECT Ireland, PROJECT ranking of #REF #1, FILTER #2 in reading, FILTER #2 in mathematics, COMPARISON max #3 #4"
DROP_train_history_1245_d26e0e8a-4e35-47ef-bfdf-d7728551b29d,Is Ireland ranked lower in science or mathematics?,"SELECT Ireland, PROJECT rank in science of #REF #1, PROJECT rank in mathematics of #REF #1, COMPARISON min #2 #3","SELECT Ireland, PROJECT rank of #REF #1, FILTER #2 in science, FILTER #2 in mathematics, COMPARISON min #3 #4"
DROP_train_history_1246_2177a48e-2b03-4699-92c3-f3526d797543,Which group from the 2016 census is smaller: Catholic or Protestant?,"SELECT the 2016 census, PROJECT groups of #REF #1, FILTER #2 that are Catholic, FILTER #2 that are Protestant, PROJECT size of #REF #3, PROJECT size of #REF #4, COMPARISON min #5 #6","SELECT the 2016 census, PROJECT groups from #REF #1, FILTER #2 that is Catholic, FILTER #2 that is Protestant, PROJECT size of #REF #3, PROJECT size of #REF #4, COMPARISON min #5 #6"
DROP_train_history_1246_6d59e456-1c84-4f21-87dc-4ed17288a274,"After Catholicism, what is the second most common religion in Ireland?","SELECT Ireland, PROJECT religions of #REF #1, PROJECT size of #REF #2, COMPARATIVE #2 #3 is the second highest","SELECT Ireland, PROJECT religions of #REF #1, AGGREGATE max #2, DISCARD #2 #3, AGGREGATE max #4"
DROP_train_history_1246_6da89c20-59c7-46e5-a038-d23202551c21,"Which religion is not the predominant religion in Ireland, Christianity or Catholic?","SELECT Ireland, PROJECT religions of #REF #1, FILTER #2 that is Christianity, FILTER #2 that is Catholic, AGGREGATE count #3, AGGREGATE count #4, COMPARISON min #5 #6","SELECT Ireland, PROJECT predominant religion of #REF #1, COMPARATIVE #2 #1 is Christianity, COMPARATIVE #2 #1 is Catholic, COMPARISON false #3 #4"
DROP_train_history_1247_49cfef2c-6193-4d58-85b7-6261d5e61711,What prohibits religious discrimination?,"SELECT religious discrimination, PROJECT what prohibits #REF #1","SELECT discrimination, FILTER #1 that is religious, PROJECT What prohibits #REF #2"
DROP_train_history_1248_12e01307-51b6-4cd7-9ed8-771d5b45d7b2,How many pen names did Brian O'Nolan have?,"SELECT Brian O'Nolan, PROJECT pen names of #REF #1, AGGREGATE count #2","SELECT Brian ONolan, PROJECT pen names of #REF #1, AGGREGATE count #2"
DROP_train_history_1248_79bce917-de8b-4b66-90f3-b9e4748d9f6a,"What event happened first, the publishing of the nevoel Gulliver's Travels, or James Joyce publishing his most famous work Ulysses?","SELECT the publishing of the nevoel Gulliver s Travels, SELECT James Joyce publishing his most famous work Ulysses, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT the publication of the nevoel Gulliver s Travels, SELECT James Joyce publishing his most famous work Ulysses, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1248_b70b193e-a36d-4fca-b870-cc443babc1ac,"Who wrote a book first, Bram Stoker or James Joyce?","SELECT Bram Stoker wrote a book, SELECT James Joyce wrote a book, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT Bram Stoker wrote a book, SELECT James Joyce wrote a book, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4."
DROP_train_history_1249_0ce0910b-5dda-418e-8ae7-45256c2c9c54,How many independent national television channels are there in total?,"SELECT television channels, FILTER #1 that are national, FILTER #2 that are independent, AGGREGATE count #3","SELECT television channels, FILTER #1 that are independent, FILTER #2 that are national, AGGREGATE count #3"
DROP_train_history_1249_ab7657a9-a846-4058-8c3b-6cebab6c67e2,How many channels are available on Saorview?,"SELECT Saorview, PROJECT channels available on #REF #1, AGGREGATE count #2","SELECT Saorview, PROJECT channels available on #REF #1, AGGREGATE count #2."
DROP_train_history_1251_c16795c5-591e-4a85-8e06-b47964d4c66e,"Which happened earlier, the Red Army defeating the ARF or the renaming of the Republic of Mountainous Armenia?","SELECT the Red Army defeating the ARF, SELECT the renaming of the Republic of Mountainous Armenia, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT the Red Army defeating the ARF, SELECT the renaming of the Republic of Mountainous Armenia, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON max #3 #4"
DROP_train_history_1253_79b385cb-0f55-455c-bbba-7fef78b4d949,What happened second: Charles' death or War of the Spanish Succession?,"SELECT Charles s death, SELECT War of the Spanish Succession, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON max #3 #4","SELECT Charles  death, SELECT War of the Spanish Succession, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON max #3 #4"
DROP_train_history_1255_c1bdedfe-ca85-46e1-a2b9-91cb1a9393ac,"Which event happened first, the death of Ferdinand or the death of Maximilian I?","SELECT the death of Ferdinand, SELECT the death of Maximilian I, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT death of Ferdinand, SELECT death of Maximilian I, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1256_26108bf2-f7e6-4412-9bbd-da44ba15514d,How many minimum ducats fines were imposed on the guilds as punishment?,"SELECT ducats fines, FILTER #1 that were imposed on the guilds as punishment, AGGREGATE min #2","SELECT the guilds, PROJECT fines of #REF #1, FILTER #2 as punishment, AGGREGATE min #3"
DROP_train_history_1257_03003b0d-b08d-4cf6-a7b6-6d199caf9338,What method of execution was used on the cpatured rebellion leaders?,"SELECT the cpatured rebellion leaders, PROJECT method of execution used on #REF #1","SELECT rebellion leaders, FILTER #1 that are cpatured, PROJECT method of execution used on #REF #2"
DROP_train_history_1257_2635b6ee-f2a4-4e67-8bac-6f8c2d4e824d,"Where did Padillas troops go first, Villalar or Toledo?","SELECT Padillas troops did go to Villalar, SELECT Padillas troops did go to Toledo, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT Padillas troops go to Villalar, SELECT Padillas troops go to Toledo, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1257_c48ce8ec-2779-4c13-9607-171df2a96db3,How many men did Padilla have under his command?,"SELECT Padilla, PROJECT men under command of #REF #1, AGGREGATE count #2","SELECT Padilla, PROJECT men under the command of #REF #1, AGGREGATE count #2"
DROP_train_history_126_0faab694-05e5-4a8c-ae8c-7c146facd612,How many simultaneous wars was Spain fighting at the time?,"SELECT Spain, PROJECT simultaneous wars of #REF #1, AGGREGATE count #2","SELECT Spain, PROJECT simultaneous wars fighting in #REF #1, AGGREGATE count #2"
DROP_train_history_126_9af6dceb-9ef7-4361-b3d0-aa8b56b274e9,How did the Spanish help the French Catholic League?,"SELECT the French Catholic League, PROJECT How did the Spanish help #REF #1","SELECT the French Catholic League, PROJECT how did the Spanish help #REF #1"
DROP_train_history_1260_3d08728a-2e5a-4189-ad51-2adcc440a03d,What was the final disposition of the rebels fate?,"SELECT the rebels, PROJECT fate of #REF #1, PROJECT final disposition of #REF #2","SELECT rebels, PROJECT fate of #REF #1, PROJECT the final disposition of #REF #2"
DROP_train_history_1261_138f8b6d-935a-40f6-8d54-a48f90c88cb3,How many source accounts said there was over 400000 soldiers serving?,"SELECT source accounts, FILTER #1 that said there was over 400000 soldiers serving, AGGREGATE count #2","SELECT source accounts, FILTER #1 that said there was more 400000 soldiers serving, AGGREGATE count #2"
DROP_train_history_1261_51fd5932-c230-4b4c-83ea-f9b871bbc863,How many served on the Qing side in total?,"SELECT Qing side, PROJECT served on #REF #1, AGGREGATE count #2","SELECT the Qing side, PROJECT who served on #REF #1, AGGREGATE count #2"
DROP_train_history_1261_cb613063-79ee-4020-b619-ce257ee74dc3,Who were the Han Chinese fighting?,"SELECT the Han Chinese, PROJECT who were #REF fighting #1","SELECT Han Chinese, PROJECT who was #REF fighting #1"
DROP_train_history_1263_031b9156-29f0-4998-99d6-878cdc2948f9,How many demands did worker protestors have in 1905-1906?,"SELECT worker protestors, PROJECT demands of #REF #1, FILTER #2 in 1905-1906, AGGREGATE count #3","SELECT worker protestors, PROJECT demands #REF had #1, FILTER #2 in 1905-1906, AGGREGATE count #3"
DROP_train_history_1263_6437fdac-c814-42e4-84be-067813b5d8d5,"Which happened first, Polish students demonstrating or 30 demonstrators being shot?","SELECT Polish students demonstrating, SELECT 30 demonstrators being shot, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT Poland students demonstrating, SELECT 30 demonstrators being shot, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1263_6b1e700b-9f92-47e0-a311-587b17e6d435,How many organizations called for a general strike?,"SELECT organizations, FILTER #1 that called for a general strike, AGGREGATE count #2","SELECT groups, FILTER #1 that called for a general strike, AGGREGATE count #2"
DROP_train_history_1264_36bd50a3-bfe1-4e7a-87c7-ef4374bf98be,"Which happened first, the foundation of the Combat Organization of the Polish Socialist Party or the Strikes in Łódź?","SELECT the foundation of the Combat Organization of the Polish Socialist Party, SELECT the Strikes in ód, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT the foundation of the Combat Organization of the Polish Socialist Party, PROJECT when was #REF #1, SELECT the Strikes in ód, PROJECT when was #REF #3, COMPARISON min #2 #4"
DROP_train_history_1264_9ae0879d-873e-45c7-b864-4bd11d387bd9,How many years after its founding did Piłsudski's Combat Organization of the Polish Socialist Party regain prominence?,"SELECT its founding, SELECT Pisudski s Combat Organization of the Polish Socialist Party did regain prominence, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT its founding, SELECT Pisudski s Combat Organization of the Polish Socialist Party did regain prominence, PROJECT when was #REF #1, PROJECT when was #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1264_e0b8546f-a065-406c-913b-541a45e61953,How many years before the majority of the unrest was Piłsudski's Combat Organization founded?,"SELECT the majority of the unrest, SELECT Pisudski s Combat Organization was founded, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT Pisudski s Combat Organization was founded, PROJECT year of #REF #1, SELECT the majority of the unrest, PROJECT year of #REF #3, ARITHMETIC difference #4 #2"
DROP_train_history_1266_4a3e7352-1dcb-41dd-a83b-72c6098fb5d9,"Which happened later, the death of Richard's father or the Prayer Book Rebellion?","SELECT the death of Richard s father, SELECT the Prayer Book Rebellion, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON max #3 #4","SELECT death of Richard s father, SELECT the Prayer Book Rebellion, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON max #3 #4"
DROP_train_history_1266_5814dd78-6195-437c-bf4c-772522db6193,In what years did Richard Grenville hold the position of Sheriff of Cornwall and Justice of the Peace for Cornwall at the same time?,"SELECT Richard Grenville hold the position of Sheriff of Cornwall and Justice of the Peace for Cornwall at the same time, PROJECT years of #REF #1","SELECT Richard Grenville hold the position of Sheriff of Cornwall and Justice of the Peace for Cornwall, PROJECT years of #REF #1, AGGREGATE count #2"
DROP_train_history_1266_62c0b072-62ff-42ad-b38a-97e0e089adb0,How many years was he Justice of the Peace for Exeter,"SELECT he was Justice of the Peace for Exeter, PROJECT years of #REF #1, AGGREGATE count #2","SELECT he was Justice of the Peace for Exeter, PROJECT years of #REF #1"
DROP_train_history_1266_816dab89-4094-445a-8ca0-d87f424a2266,How many years after the death of Richard Grenville's father did he die?,"SELECT the death of Richard Grenville s father, SELECT Richard Grenville did die, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT Richard Grenville s father died, SELECT Richard Grenville did die, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1266_a7cc57ff-53b0-419b-8a0d-cd1d6b392aec,How many years was Richard Grenville Justice of peace?,"SELECT Richard Grenville was Justice of peace, PROJECT years of #REF #1, AGGREGATE count #2","SELECT Richard Grenville was justice of peace, PROJECT years of #REF #1, AGGREGATE count #2"
DROP_train_history_1266_abb05344-eb9b-45b2-976f-e3ae86ccbbb0,How many years did Richard Grenville live in Calais?,"SELECT Richard Grenville did live in Calais, PROJECT years of #REF #1, AGGREGATE count #2","SELECT Richard Grenville, PROJECT years that #REF live in Calais #1, AGGREGATE count #2"
DROP_train_history_1266_bc0fceee-03aa-4204-85ef-1cb7bc82d4f9,How many years after the death of Richard Grenville's father did he become Marshal of Calais?,"SELECT the death of Richard Grenville s father, SELECT Richard Grenville become Marshal of Calais, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT the death of Richard Grenville s father, SELECT Richard Grenville become Marshal of Calais, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #3 #4"
DROP_train_history_1266_d80acdd5-d64c-4bf6-8b29-e67df426b0e2,in what year did Richard Grenville contract the illness?,"SELECT Richard Grenville contract the illness, PROJECT year of #REF #1","SELECT Richard Grenville contract illness, PROJECT year of #REF #1"
DROP_train_history_1267_dfaa9994-65de-4cb9-82b2-2e515a9dbf11,"What happened first: death of King William II or Richard, Philip, and Tancred signed treaty?","SELECT the death of King William II, SELECT Richard Philip and Tancred signed a treaty, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT death of King William II, SELECT Richard Philip and Tancred signed a treaty, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4"
DROP_train_history_1269_7ad19ffe-6eec-41c8-b81f-2bca64ee3515,About how many years passed between when the Shoe Bomber tried to bomb American Airlines Flight 63 and when he pleaded guilty?,"SELECT the Shoe Bomber tried to bomb American Airlines Flight 63, SELECT the Shoe Bomber pleaded guilty, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT the Shoe Bomber tried to bomb American Airlines Flight 63, SELECT the Shoe Bomber pleaded guilty, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #3 #4"
DROP_train_history_1269_db846467-2460-4205-8aba-668d63d76a6c,"Which event happened first, he boarded American Airlines Flight 63 or Reid pleaded guilty in U.S. federal court?","SELECT Reid boarded American Airlines Flight 63, SELECT Reid pleaded guilty in U.S. federal court, PROJECT when was #REF #1, PROJECT when was #REF #2, COMPARISON min #3 #4","SELECT Reid boarded American Airlines Flight 63, PROJECT when was #REF #1, SELECT Reid pleaded guilty in U.S. federal court, PROJECT when was #REF #3, COMPARISON min #2 #4"
DROP_train_history_127_dfd8bc82-15ae-4cb8-a80f-151c81989c22,How many years after the first armada did King Phiip II die?,"SELECT the first armada, SELECT King Phiip II did die, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT the first armada, SELECT King Phiip II did die, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #3 #4"
DROP_train_history_1270_f8154fd6-e096-4b1d-bbb2-0162989dd32e,what he attended?,"SELECT he, PROJECT what #REF attended #1","SELECT he, PROJECT what was #REF attended #1"
DROP_train_history_1270_fe4d16f4-2de1-47c3-a48e-fddbbb99301f,How many years were between Reid being released from prison and him voicing extremist views?,"SELECT Reid being released from prison, SELECT him voicing extremist views, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3","SELECT Reid was released from prison, SELECT him voicing extremist views, PROJECT year of #REF #1, PROJECT year of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1271_9b973833-a6d5-411d-ba88-1780788c35fb,How many days after being refused boarding on the plane to Miami was Reid able to actually board a flight from Paris to Miami?,"SELECT Reid was refused boarding on the plane to Miami, SELECT Reid was able to actually board a flight from Paris to Miami, PROJECT when was #REF #1, PROJECT when was #REF #2, ARITHMETIC difference #4 #3","SELECT Reid being refused boarding on the plane to Miami, SELECT Reid was able to actually board a flight from Paris to Miami, PROJECT when was #REF #1, PROJECT when was #REF #2, ARITHMETIC difference #3 #4"
DROP_train_history_1272_1cc284ed-40e8-4363-ba22-d4ff363a3ea1,How many months after Reid's guilty plea was he sentenced to the maximum of three consecutive life sentences and 110 years with no possibility of parole?,"SELECT Reid s guilty plea, SELECT Reid was sentenced to the maximum of three consecutive life sentences and 110 years with no possibility of parole, PROJECT month of #REF #1, PROJECT month of #REF #2, ARITHMETIC difference #4 #3","SELECT Reid s guilty plea, SELECT Reid was sentenced to the maximum three consecutive life sentences and 110 years with no possibility of parole, PROJECT month of #REF #1, PROJECT month of #REF #2, ARITHMETIC difference #4 #3"
DROP_train_history_1272_1f16a288-5f1e-4f56-9b51-6fb01917163a,"Which did Reid say he was not supportive of, the United States or al-Qaeda?","SELECT Reid, PROJECT the United States that #REF was supportive of #1, PROJECT the al-Qaeda that #REF was supportive of #1, COMPARISON false #2 #3","SELECT the United States, SELECT al-Qaeda, BOOLEAN #1 was not supportive of Reid, BOOLEAN #2 was not supportive of Reid, COMPARISON true #3 #4"
