id,source_text,output_text,alt_text
NLVR2_train_train-13237-2-0,If one of the images contains a bench for seating in the middle of the room,"SELECT bench, FILTER #1 for seating, SELECT room, FILTER #2 in the middle of #3, BOOLEAN #4 is in one of the images","SELECT bench, FILTER #1 that is for seating, SELECT room, FILTER #2 in the middle of #3, BOOLEAN #4 is in one image"
NLVR2_train_train-13237-2-1,"If a long oblong counter with a peaked top is in the center of the salon, flanked by barber chairs, in one image.","SELECT counter, FILTER #1 that is long, FILTER #2 that is oblong, PROJECT top of #REF #3, COMPARATIVE #3 #4 is peaked, SELECT salon, PROJECT center of #REF #6, FILTER #7 in #8, SELECT barber chairs, FILTER #9 flanked by #10, BOOLEAN #11 is in one image","SELECT counter, FILTER #1 that is long, FILTER #2 that is oblong, PROJECT top of #REF #3, COMPARATIVE #3 #4 is peaked, SELECT salon, PROJECT the center of #REF #6, FILTER #7 in #8, SELECT barber chairs, FILTER #9 flanked by #10, BOOLEAN #11 is in one image"
NLVR2_train_train-13239-0-1,If the person in the image on the right is covered with a black smock,"SELECT right image, PROJECT person in #REF #1, PROJECT smock in #REF #1, FILTER #3 that is black, BOOLEAN #2 is covered with #4","SELECT person, SELECT smock, FILTER #2 that is black, FILTER #1 covered with #3, BOOLEAN #4 is in the image on the right"
NLVR2_train_train-13239-3-0,If an image shows a woman with light blonde hair behind an adult male customer.,"SELECT woman, PROJECT hair of #REF #1, COMPARATIVE #1 #2 is light blonde, SELECT customer, FILTER #4 that is male, FILTER #5 that is adult, FILTER #3 behind #6, BOOLEAN #7 is in an image","SELECT woman, PROJECT hair of #REF #1, COMPARATIVE #1 #2 is light blonde, SELECT customer, FILTER #4 that is male, FILTER #5 that is an adult, FILTER #3 behind #6, BOOLEAN #7 is in one image"
NLVR2_train_train-13241-1-1,If an image shows one closed black binder with a colored label on the front.,"SELECT binder, FILTER #1 that is closed, FILTER #2 that is black, PROJECT front of #REF #3, SELECT label, FILTER #5 that is colored, COMPARATIVE #3 #4 has #6, BOOLEAN #7 is in an image","SELECT binder, FILTER #1 that is black, FILTER #2 that is closed, PROJECT front of #REF #3, SELECT label, FILTER #5 that is colored, COMPARATIVE #3 #4 has #6, BOOLEAN #7 is in an image"
NLVR2_train_train-13242-0-1,If one image shows a row of different colored binders.,"SELECT binders, FILTER #1 in a row, PROJECT colors of #REF #2, COMPARATIVE #2 #3 are different, BOOLEAN #4 is in one image","SELECT binders, FILTER #1 that are in a row, PROJECT colors of #REF #2, COMPARATIVE #2 #3 are different, BOOLEAN #4 are in one image"
NLVR2_train_train-13243-0-0,If two solid black notebook binders with center rings are in the open position.,"SELECT notebook binders, FILTER #1 that are solid black, PROJECT center rings of #REF #2, COMPARATIVE #2 #3 are in the open position, AGGREGATE count #4, BOOLEAN #5 is equal to two","SELECT notebook binders, FILTER #1 that are solid black, PROJECT center rings of #REF #2, COMPARATIVE #2 #3 are in the open position, AGGREGATE count #4, BOOLEAN #5 is equal two"
NLVR2_train_train-13243-3-1,If at least one image shows one closed black binder with a colored label on the front.,"SELECT binder, FILTER #1 that is closed, FILTER #2 that is black, PROJECT front of #REF #3, SELECT label, FILTER #5 that is colored, COMPARATIVE #3 #4 has #6, PROJECT images of #REF #7, GROUP count #7 #8, COMPARATIVE #8 #9 is equal to one, AGGREGATE count #10, BOOLEAN #11 is at least one","SELECT images, PROJECT binders in #REF #1, FILTER #2 that are closed, FILTER #3 that are black, PROJECT front of #REF #4, SELECT label, FILTER #6 that is colored, COMPARATIVE #4 #7 has #5, GROUP count #8 #1, COMPARATIVE #1 #9 is equal to one, AGGREGATE count #10, BOOLEAN #11 is at least one"
NLVR2_train_train-13244-3-1,"If the left image shows only one binder, which is purplish in color.","SELECT left image, PROJECT binder in #REF #1, PROJECT color of #REF #2, COMPARATIVE #2 #3 is purplish, AGGREGATE count #4, BOOLEAN #5 is equal to one","SELECT left image, PROJECT binder of #REF #1, PROJECT color of #REF #2, COMPARATIVE #2 #3 is purplish, AGGREGATE count #4, BOOLEAN #5 is equal to one"
NLVR2_train_train-13245-0-1,If a single bottle of wine stands in the image on the left.,"SELECT left image, PROJECT bottle of wine in #REF #1, FILTER #2 that stands, AGGREGATE count #3, BOOLEAN #4 is equal to one","SELECT left image, PROJECT bottle of wine in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to one."
NLVR2_train_train-13245-1-0,If the left image includes two wine glasses.,"SELECT left image, PROJECT wine glasses in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two","SELECT the left image, PROJECT wine glasses in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two"
NLVR2_train_train-13246-0-1,"If an image shows wine flowing into a glass, which stands next to an upright bottle.","SELECT wine, SELECT glass, SELECT bottle, FILTER #3 that is upright, FILTER #2 flowing into #4, FILTER #5 that stands next to #6, BOOLEAN #7 is in an image","SELECT wine, SELECT glass, SELECT bottle, FILTER #3 that is upright, FILTER #1 flowing into #2, FILTER #5 that stands next to #4, BOOLEAN #6 is in an image"
NLVR2_train_train-1325-0-1,"If an image shows exactly two side-by-side cups of beverages on saucers, without spoons.","SELECT cups of beverages, SELECT saucers, FILTER #1 on #2, FILTER #3 that are side-by-side, SELECT spoons, FILTER #4 without #5, SELECT images, GROUP count #6 #7, COMPARATIVE #7 #8 is equal to two, AGGREGATE count #9, BOOLEAN #10 is at least one","SELECT cups of beverages, SELECT saucers, FILTER #1 that are side-by-side, FILTER #3 on #2, SELECT spoons, FILTER #4 without #5, SELECT images, GROUP count #6 #7, COMPARATIVE #7 #8 is equal to two, AGGREGATE count #9, BOOLEAN #10 is at least one"
NLVR2_train_train-1326-1-0,If there are blueberries on the top of the dessert in one of the images.,"SELECT blueberries, SELECT dessert, PROJECT top of #REF #2, FILTER #1 on #3, BOOLEAN #4 are in one of the images","SELECT blueberries, SELECT dessert, PROJECT top of #REF #2, FILTER #1 that are on #3, BOOLEAN #4 is in one image"
NLVR2_train_train-1327-1-0,If the dog in the left image is standing on the sidewalk.,"SELECT left image, PROJECT dog in #REF #1, PROJECT sidewalk in #REF #1, BOOLEAN #2 is standing on #3","SELECT left image, PROJECT dog of #REF #1, SELECT sidewalk, BOOLEAN #2 is standing on #3"
NLVR2_train_train-1329-2-1,If there is at least one bottle of perfume being displayed in the center of both images.,"SELECT bottle of perfume, FILTER #1 that is being displayed in the center, PROJECT images of #REF #2, AGGREGATE count #3, BOOLEAN #4 is at least one","SELECT bottle of perfume, SELECT images, PROJECT center of #REF #2, FILTER #1 that is being displayed in #3, GROUP count #4 #2, COMPARATIVE #2 #5 is at least one"
NLVR2_train_train-13-3-0,If there are more spaniels with brown ears than spaniels with black ears.,"SELECT spaniels, PROJECT ears of #REF #1, COMPARATIVE #1 #2 are brown, COMPARATIVE #1 #2 are black, AGGREGATE count #3, AGGREGATE count #4, BOOLEAN #5 is higher than #6","SELECT spaniels, PROJECT ears of #REF #1, COMPARATIVE #1 #2 is brown, COMPARATIVE #1 #2 is black, AGGREGATE count #3, AGGREGATE count #4, BOOLEAN #5 is higher than #6"
NLVR2_train_train-133-0-1,If some of the people's tassels on their hats are yellow.,"SELECT people, PROJECT hats of #REF #1, PROJECT tassels of #REF #2, COMPARATIVE #1 #3 are yellow, AGGREGATE count #4, BOOLEAN #5 is at least two","SELECT people, PROJECT hats of #REF #1, PROJECT tassels of #REF #2, COMPARATIVE #1 #3 are yellow, AGGREGATE count #4, BOOLEAN #5 is at least one"
NLVR2_train_train-1330-3-0,If a ferret is popping up through a hole inside a metal wire cage.,"SELECT ferret, SELECT cage, FILTER #2 that is wire, FILTER #3 that is metal, PROJECT hole inside of #REF #4, BOOLEAN #1 is popping up through #5","SELECT ferret, SELECT cage, FILTER #2 that is wire, FILTER #3 that is metal, PROJECT hole in #REF #4, BOOLEAN #1 is popping up through #5"
NLVR2_train_train-133-1-0,If there are at most two graduates in the left image.,"SELECT left image, PROJECT graduates of #REF #1, AGGREGATE count #2, BOOLEAN #3 is at most two","SELECT the left image, PROJECT graduates of #REF #1, AGGREGATE count #2, BOOLEAN #3 is at most two"
NLVR2_train_train-1331-3-1,If the spaniel in the left image is in a forward sitting position outdoors.,"SELECT left image, PROJECT spaniel in #REF #1, FILTER #2 that is outdoors, BOOLEAN #3 is in a forward sitting position","SELECT spaniel, FILTER #1 that is outdoors, BOOLEAN #2 is in a forward sitting position"
NLVR2_train_train-1333-1-0,If th e image on the left contains two hamsters.,"SELECT left image, PROJECT hamsters in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two","SELECT the left image, PROJECT hamsters in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two"
NLVR2_train_train-1336-2-1,"If an image contains at least two hooved animals in an area with green foliage, with at least one animal upright on all fours.","SELECT images, PROJECT animals in #REF #1, FILTER #2 that are hooved, PROJECT area in #REF #1, PROJECT foliage in #REF #1, FILTER #4 that is green, FILTER #3 that are in #5, FILTER #6 that are upright on all fours, GROUP count #7 #1, COMPARATIVE #1 #8 is at least two, AGGREGATE count #9, BOOLEAN #11 is equal to one, BOOLEAN logical_and true #12 #13","SELECT images, PROJECT animals in #REF #1, FILTER #2 that are hooved, PROJECT area in #REF #1, PROJECT foliage in #REF #1, FILTER #4 that is green, FILTER #3 that are in #5, FILTER #6 that are upright on all fours, GROUP count #7 #1, COMPARATIVE #1 #8 is at least two, AGGREGATE count #1, AGGREGATE count #9, BOOLEAN #11 is equal to one, BOOLEAN logical_and true #12 #13"
NLVR2_train_train-1337-1-0,"If the image to the right appears to be all the same brand name lotion, but different scents.","SELECT right image, PROJECT lotions in #REF #1, PROJECT brand names of #REF #2, COMPARATIVE #2 #3 are the same, PROJECT scents of #REF #4, COMPARATIVE #4 #5 are different, AGGREGATE count #6, BOOLEAN #7 is equal to #8","SELECT right image, PROJECT lotions in #REF #1, PROJECT brand names of #REF #2, COMPARATIVE #2 #3 are the same, PROJECT scents of #REF #4, COMPARATIVE #4 #5 are different, AGGREGATE count #6, BOOLEAN #7 is equal to #6"
NLVR2_train_train-1338-0-0,If at least one snowplow is not yellow.,"SELECT snowplows, FILTER #1 that are yellow, DISCARD #1 #2, AGGREGATE count #3, BOOLEAN #4 is at least one","SELECT snowplow, FILTER #1 that are yellow, DISCARD #1 #2, AGGREGATE count #3, BOOLEAN #4 is at least one"
NLVR2_train_train-1339-2-1,If some zebras are in water.,"SELECT zebras, SELECT water, FILTER #1 in #2, AGGREGATE count #3, BOOLEAN #4 is at least two","SELECT zebras, SELECT water, FILTER #1 in #2, AGGREGATE count #3, BOOLEAN #4 is higher than one"
NLVR2_train_train-134-1-0,"If all pigs are in sleeping poses, and at least one pig is a baby with distinctive stripes.","SELECT pigs, FILTER #1 that are in sleeping poses, AGGREGATE count #1, AGGREGATE count #2, BOOLEAN #3 is equal to #4, FILTER #1 that are babies, PROJECT stripes of #REF #6, COMPARATIVE #6 #7 are distinctive, AGGREGATE count #8, BOOLEAN #9 is at least one, BOOLEAN logical_and true #5 #10","SELECT pigs, FILTER #1 in sleeping poses, AGGREGATE count #1, AGGREGATE count #2, BOOLEAN #3 is equal to #4, FILTER #1 that is a baby, PROJECT stripes of #REF #6, COMPARATIVE #6 #7 are distinctive, AGGREGATE count #8, BOOLEAN #9 is at least one, BOOLEAN logical_and true #5 #10"
NLVR2_train_train-1341-1-1,If there is a vase that holds a water  fountain .,"SELECT vase, SELECT water fountain, FILTER #1 that holds #2, AGGREGATE count #3, BOOLEAN #4 is at least one","SELECT vase, SELECT water fountain, BOOLEAN #1 holds #2"
NLVR2_train_train-1342-1-0,If at least one image shows a grey dog wearing a color.,"SELECT dog, FILTER #1 that is grey, SELECT color, FILTER #2 wearing #3, BOOLEAN #4 is in at least one image","SELECT dog, FILTER #1 that is grey, SELECT color, FILTER #2 wearing #3, BOOLEAN #4 is in at least one image."
NLVR2_train_train-134-3-1,If there are two hogs in the pair of images.,"SELECT images, PROJECT hogs in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two","SELECT images, PROJECT hogs in #REF #1, AGGREGATE count #2, BOOLEAN #3 is equal to two."
NLVR2_train_train-1344-1-0,If at least three cylindrical beakers hold a clear liquid.,"SELECT beakers, FILTER #1 that are cylindrical, SELECT liquid, FILTER #3 that is clear, FILTER #2 that hold #4, AGGREGATE count #5, BOOLEAN #6 is at least three","SELECT beakers, FILTER #1 that is cylindrical, SELECT liquid, FILTER #3 that is clear, FILTER #2 that hold #4, AGGREGATE count #5, BOOLEAN #6 is at least three"
NLVR2_train_train-1345-0-0,If there is only one human on the image.,"SELECT human, AGGREGATE count #1, BOOLEAN #2 is equal to one","SELECT human, AGGREGATE count #1, BOOLEAN #2 is equal to one."
NLVR2_train_train-1346-1-0,If one of these shops has a visible coke machine in it.,"SELECT shops, SELECT coke machine, FILTER #1 that has #2 in, AGGREGATE count #3, BOOLEAN #4 is equal to one","SELECT shops, SELECT coke machine, FILTER #1 that has #2 in it, AGGREGATE count #3, BOOLEAN #4 is equal to one"
NLVR2_train_train-1347-1-0,If the balls in at least one of the images are set on the grass.,"SELECT balls, SELECT grass, FILTER #1 set on #2, BOOLEAN #3 are in at least one of the images","SELECT balls, SELECT the grass, FILTER #1 set on #2, BOOLEAN #3 are in at least one of the images"
NLVR2_train_train-1348-1-0,If there appear to be fewer than four people on each boat.,"SELECT boats, PROJECT people on #REF #1, GROUP count #2 #1, COMPARATIVE #1 #3 is lower than four, AGGREGATE count #1, AGGREGATE count #4, BOOLEAN #5 is equal to #6","SELECT boats, PROJECT people on #REF #1, GROUP count #2 #1, COMPARATIVE #1 #3 is lower than four, AGGREGATE count #1, AGGREGATE count #4, BOOLEAN #6 is equal to #5"
NLVR2_train_train-1348-3-1,If there is a sailboat in water pointing right with a flag displayed flag.,"SELECT sailboat, SELECT water, FILTER #1 in #2, SELECT flag, FILTER #4 that is displayed, FILTER #3 with #5, BOOLEAN #6 is pointing right","SELECT sailboat, SELECT water, FILTER #1 in #2, PROJECT flag of #REF #3, COMPARATIVE #3 #4 is displayed, BOOLEAN #5 is pointing right"
NLVR2_train_train-1349-1-1,If the left and right image contains the same number of striped fish faces.,"SELECT the left image, SELECT the right image, PROJECT fish faces in #REF #1, PROJECT fish faces in #REF #2, FILTER #3 that are striped, FILTER #4 that are striped, AGGREGATE count #5, AGGREGATE count #6, BOOLEAN #7 is equal to #8","SELECT the left image, PROJECT fish faces in #REF #1, FILTER #2 that are striped, AGGREGATE count #3, SELECT the right image, PROJECT fish faces in #REF #6, FILTER #7 that are striped, AGGREGATE count #8, BOOLEAN #4 is equal to #5"
NLVR2_train_train-1350-1-0,If 1 of the images has 6 shelf objects lined up in a row next to each other.,"SELECT shelf objects, FILTER #1 that are lined up in a row, FILTER #2 that are next to each other, AGGREGATE count #3, BOOLEAN #4 is equal to 6","SELECT shelf objects, FILTER #1 that are lined up in a row, FILTER #2 next to each other, SELECT images, GROUP count #3 #4, COMPARATIVE #4 #5 is equal to 6"
NLVR2_train_train-1351-0-0,If the lone dog within the left image is not smiling.,"SELECT left image, PROJECT dog in #REF #1, FILTER #2 that is smiling, AGGREGATE count #3, BOOLEAN #4 is equal to one","SELECT left image, PROJECT dog in #REF #1, FILTER #2 that is smiling, AGGREGATE count #2, AGGREGATE count #3, BOOLEAN #4 is equal to #5"
NLVR2_train_train-135-1-1,If there is a red marking on at least one of the knee pads in the image on the right side.,"SELECT right image, PROJECT knee pads in #REF #1, PROJECT marking of #REF #2, COMPARATIVE #2 #3 is red, AGGREGATE count #4, BOOLEAN #5 is at least one","SELECT right image, PROJECT knee pads in #REF #1, PROJECT marking on #REF #2, FILTER #3 that is red, AGGREGATE count #4, BOOLEAN #5 is at least one"
NLVR2_train_train-1351-2-1,If at least one image shows a dog with a dog tag.,"SELECT dog, SELECT dog tag, FILTER #1 with #2, BOOLEAN #3 is in at least one image","SELECT dog, SELECT dog tag, FILTER #1 with #2, BOOLEAN #3 is in at least one image."
NLVR2_train_train-1352-1-1,If two people are playing instruments.,"SELECT people, FILTER #1 that are playing instruments, AGGREGATE count #2, BOOLEAN #3 is equal to two","SELECT people, FILTER #1 playing instruments, AGGREGATE count #2, BOOLEAN #3 is equal to two"
NLVR2_train_train-1359-3-0,If there is a dark wooded floor in the image on the right,"SELECT floor, FILTER #1 that is dark wooded, BOOLEAN #2 is in the image on the right","SELECT floor, FILTER #1 that is dark wooded, BOOLEAN #2 is in the right image"
NLVR2_train_train-136-0-0,"If only two antelope-type animals are shown, in total.","SELECT animals, FILTER #1 that are antelope-type, AGGREGATE count #2, BOOLEAN #3 is equal to two","SELECT animals, FILTER #1 that are antelope-type animals, AGGREGATE count #2, BOOLEAN #3 is equal to two"
NLVR2_train_train-1360-0-0,If there are three brown and spotted hyenas  eat the carcass of a giraffe .,"SELECT hyenas, FILTER #1 that are brown and spotted, SELECT giraffe, PROJECT carcass of #REF #3, FILTER #2 that eat #4, AGGREGATE count #5, BOOLEAN #6 is equal to three","SELECT hyenas, FILTER #1 that are brown, FILTER #1 that are spotted, SELECT giraffe, PROJECT carcass of #REF #4, FILTER #2 that eat #3, AGGREGATE count #5, BOOLEAN #6 is equal to three"
NLVR2_train_train-1361-3-0,If the dispensing port of the vending machine in the image on the right is oval.,"SELECT right image, PROJECT vending machine in #REF #1, PROJECT dispensing port of #REF #2, BOOLEAN #3 is oval","SELECT right image, PROJECT vending machine in #REF #1, PROJECT dispensing port of #REF #2"
NLVR2_train_train-1363-1-0,"If in one of the images, a young chimp places something in its mouth.","SELECT chimp, FILTER #1 that is young, PROJECT mouth of #REF #2, FILTER #2 that places something in #3, BOOLEAN #4 is in one image","SELECT young chimp, PROJECT mouth of #REF #1, FILTER #1 that places something in #2, BOOLEAN #3 is in one image"
